label,perc
mogul harvey weinstein,0.01
producer harvey weinstein,0.006999999999999999
disgraced mogul harvey,0.006999999999999999
activist tarana burke,0.006
tarana burke founder,0.004
actress alyssa milano,0.004
workplace harassment assault,0.003
supreme nominee brett,0.003
reluctance demonstrates incredibly,0.003
nominee brett kavanaugh,0.003
media harassment assault,0.003
incredibly harassment abuse,0.003
harassment abuse assault,0.003
founding empowerment empathy,0.003
demonstrates incredibly harassment,0.003
california labor federation,0.003
zeta-jones michael douglas,0.002
woody allen poster,0.002
wnba breana stewart,0.002
weinstein kevin spacey,0.002
weinstein harassment assault,0.002
weinstein donald trump,0.002
victims harassment assault,0.002
pulaski california labor,0.002
oscars kobe bryant's,0.002
organizers confront abuse,0.002
on-the-record allegation misconduct,0.002
olympics organizers confront,0.002
kobe bryant's memories,0.002
keri claussen insane,0.002
judd on-the-record allegation,0.002
ivanka trump's supporter,0.002
harvey weinstein sexually,0.002
harvey weinstein scandal,0.002
harvey weinstein kevin,0.002
harvey weinstein donald,0.002
harvey weinstein assault,0.002
harvey weinstein abuse,0.002
harassment assault media,0.002
harassment assault hashtag,0.002
evolved media harassment,0.002
creator tarana burke,0.002
catherine zeta-jones michael,0.002
bryant's memories allegations,0.002
argento disgraced mogul,0.002
allegations harvey weinstein,0.002
allegations assault harassment,0.002
allegation misconduct weinstein,0.002
accusers accountable conjunction,0.002
accusations harvey weinstein,0.002
élections novembre prochain,0.001
zinovieff's putney fodder,0.001
zinke harassment park,0.001
zeta-jones douglas supporter,0.001
youtube duke university,0.001
youth organizer tarana,0.001
youth illustrates positives,0.001
yorker unleash fundamentally,0.001
yorker starred rewatching,0.001
yorker molly ringwald,0.001
yorker mogul harvey,0.001
yorker jodi kantor,0.001
yorker forcibly performing,0.001
yorker catalyst emerge,0.001
yorker authored eight-page,0.001
york's legacy birthplace,0.001
york's eric schneiderman,0.001
yesterday's abused assaulted,0.001
year's virginia delegates,0.001
year's oscars diversity,0.001
year's marches focusing,0.001
year's education sports,0.001
year's counted actors,0.001
year's berlin tackle,0.001
year's berlin berlin,0.001
yahr janelle monae,0.001
xueqin journalist southern,0.001
wrongdoing protects equitable,0.001
wrongdoing outcomes laura,0.001
writer christian braad,0.001
worship appalling breach,0.001
worldwide searched google,0.001
worldwide incomprehensible prevalence,0.001
worlds silicon campaign,0.001
workplace trump's impropriety,0.001
workplace mistreatment misconduct,0.001
workplace mistreatment groped,0.001
workplace misconduct suspension,0.001
workplace meyer harassment,0.001
workplace gaps under-representation,0.001
workplace evangelical violating,0.001
workplace equality assault,0.001
workplace embrace women's,0.001
workplace abuse producer,0.001
workplace abuse london,0.001
workings lip gender,0.001
wondrous oscar wao,0.001
women's washington midst,0.001
women's typically rooted,0.001
women's time's carlson,0.001
women's threatens economic,0.001
women's thomson reuters,0.001
women's supporters donning,0.001
women's studies sacramento,0.001
women's seoul korea,0.001
women's sag awards,0.001
women's reverberated park,0.001
women's representation heroism,0.001
women's nationwide vox,0.001
women's misgivings abandon,0.001
women's media campaigns,0.001
women's gender equity,0.001
women's feminism hominem,0.001
women's empowerment time's,0.001
women's elevated global,0.001
women's election trump,0.001
women's democratic electoral,0.001
women's convention founder,0.001
women's complexity distinguish,0.001
women's compassion memories,0.001
women's cohort nontraditional,0.001
women's careers risen,0.001
women's capture momentum,0.001
women's brand empowering,0.001
women's accusations misconduct,0.001
womanhood intent dismantling,0.001
wolitzer featured paralysis,0.001
wolff boost sport,0.001
witnessing far-left undergone,0.001
witherspoon jennifer lawrence,0.001
witch misconduct scandals,0.001
witch activists transgressors,0.001
winners night's ceremony,0.001
winners glistening statuettes,0.001
winners ceremony ever-growing,0.001
winner warns insiders,0.001
winner supporter liberated,0.001
winfrey broadcast republican,0.001
willow creek's episode,0.001
willingness allegations misconduct,0.001
williams susie wolff,0.001
williams activist creator,0.001
wielding embodied staunch,0.001
wider watershed gripped,0.001
wider abuse india,0.001
wide-ranging rocked capitol,0.001
wholesale foundations echelons,0.001
wholeheartedly feminist witnessing,0.001
whiteness nationalists confederate,0.001
whistleblower protections repeatedly,0.001
well-thought-out investigate ford's,0.001
welcomed spearheaded campaign,0.001
weinsteinian toxic masculinity,0.001
weinstein's victims coupled,0.001
weinstein's slams asia,0.001
weinstein's imploded blaze,0.001
weinstein's grace galvanized,0.001
weinstein's bankruptcy allegations,0.001
weinstein yorker forcibly,0.001
weinstein wider watershed,0.001
weinstein thurman assault,0.001
weinstein spokeswoman holly,0.001
weinstein sparked campaign,0.001
weinstein sexually harassed,0.001
weinstein sexually assaulted,0.001
weinstein scandal ayari,0.001
weinstein revelations cannes,0.001
weinstein prompted uproar,0.001
weinstein oscar heavyweight,0.001
weinstein onslaught harassment,0.001
weinstein nerve hashtag,0.001
weinstein misconduct rape,0.001
weinstein misconduct harassment,0.001
weinstein misconduct dating,0.001
weinstein mid-show downfall,0.001
weinstein matt lauer,0.001
weinstein liable damages,0.001
weinstein kicked spanish-language,0.001
weinstein galvanized reckoning,0.001
weinstein forefront misconduct,0.001
weinstein evolved media,0.001
weinstein earn pulitzer,0.001
weinstein dominating headlines,0.001
weinstein awakened revelations,0.001
weinstein avoiding allen,0.001
weinstein assault ex-child,0.001
weinstein allegations initially,0.001
weinstein allegations educated,0.001
weinstein afterward evolved,0.001
weinstein accuser mcgowan,0.001
weinstein accuser lauren,0.001
weinstein accuser jimmy,0.001
weinstein abuse nationwide,0.001
weighing los angeles,0.001
weighed kavanaugh assault,0.001
website american wardrobe,0.001
wears pin pin,0.001
wears duchess cambridge,0.001
weaponization manipulation women's,0.001
weaken argento bennett's,0.001
watershed gripped united,0.001
water.org americans global,0.001
watchdogs elizabeth warren,0.001
washington nation's capitol,0.001
washington moore roy,0.001
washington midst harassment,0.001
washington leader nancy,0.001
washington journalist punished,0.001
washington ivanka trump,0.001
washington industries blows,0.001
washington hillary clinton,0.001
washington afp donald,0.001
wary afghan exposes,0.001
wars imbibed multiculturalism,0.001
warren scant watchdogs,0.001
warren massachusetts native,0.001
warren dna native,0.001
warnings react refusing,0.001
wanna pray i'mma,0.001
wanjuki kos bryant's,0.001
walmart's cooperation walmart,0.001
walmart leadership's recognition,0.001
walker's child explicitly,0.001
wade muck america's,0.001
vying palme d'or,0.001
vulture accommodate societal,0.001
vulnerable recounting sins,0.001
vulnerable heated shareholder,0.001
vulnerable coalition's founders,0.001
vox polling perryundem,0.001
vox media consult,0.001
vox activists journalists,0.001
votantes movimiento sirviendo,0.001
vocal argento disgraced,0.001
visually dazzling viola,0.001
visceral memories nation's,0.001
visceral election predator,0.001
virginia elections glimmer,0.001
virginia delegates elections,0.001
virally sectors barriers,0.001
viral self-help guru,0.001
viral recognition much-needed,0.001
viral producer harvey,0.001
viral media harassment,0.001
viral media disclose,0.001
violent assaults narratives,0.001
violence walcott honorable,0.001
violence toxic masculinity,0.001
violence metoohomeless reckoning,0.001
violence larry nassar,0.001
violence demonstrators chuck,0.001
violence atrocities kindness,0.001
violations workplace journalistic,0.001
violating tenets adultery,0.001
violating temple university,0.001
viola davis talks,0.001
villain speaks overtly,0.001
villain russian boyle,0.001
viewers brands leery,0.001
vietnam feminist awakening,0.001
victory nevadans re-thinking,0.001
victory emergence accusing,0.001
victories year's virginia,0.001
victories outing abusers,0.001
victories christine blasey,0.001
victorian values woman's,0.001
victorian paternalistic patriarchal,0.001
victoria's models strut,0.001
victims trafficking violence,0.001
victims supporters calif,0.001
victims sentencing michigan,0.001
victims rejoice pray,0.001
victims rainn victim,0.001
victims ole bornedal,0.001
victims harassment abuse,0.001
victims group's contribution,0.001
victims flies ca's,0.001
victims coupled accusations,0.001
victims corroborate other's,0.001
victims classroom curriculums,0.001
victims abuse imbalance,0.001
victims abuse exploiting,0.001
victimhood jaye describing,0.001
victimhood commodity idolizing,0.001
victim shaming permeates,0.001
vic theatre stamp,0.001
vic guardians workplace,0.001
viacom shari redstone,0.001
viacom 4.5 29.35,0.001
veterans antiwar vietnam,0.001
verified falsified radically,0.001
verdict media cosby,0.001
vengeance acknowledgement wrought,0.001
vegemite aussie racism,0.001
vegas tens hotel,0.001
vegas housekeepers buttons,0.001
vegas casino-resort operators,0.001
vc translated founders,0.001
vatican nuns denounce,0.001
vatican ap nun,0.001
vanity midst problematic,0.001
values woman's freedom,0.001
values pulaski california,0.001
vaginas vaginas gender,0.001
vaginas gender equality,0.001
ushered misconduct workplace,0.001
ushered american believing,0.001
users conservatives pushing,0.001
users commentators speculating,0.001
usa playmate emboldened,0.001
urging sexually harassed,0.001
uproar producer harvey,0.001
uproar legions harassment,0.001
upheavals disasters influx,0.001
upended women's elevated,0.001
updates cosby glare,0.001
upcoming midterm elections,0.001
unwilling britain's vic,0.001
unwanted gifts inappropriate,0.001
unspecified harassment assault,0.001
unprepared adulthood explores,0.001
unprecedented fused women's,0.001
unpopularity victories year's,0.001
unnamed accuser brett,0.001
unleashed reckoning sexism,0.001
unleash fundamentally fast-forward,0.001
university studies gender,0.001
university progressive parkland,0.001
university igen today's,0.001
university education uc,0.001
university decades-old alleged,0.001
university basketball administrator,0.001
university andrea constand,0.001
universally acknowledged man's,0.001
universality harassment orientation,0.001
united workplaces france,0.001
united weinstein's imploded,0.001
united unleashed reckoning,0.001
united spurred assault,0.001
united models sporting,0.001
united kingdom's minister,0.001
united kenya india,0.001
united china online,0.001
unintended unchecked angers,0.001
unified labor brown's,0.001
unicef adviser claudia,0.001
unforgivable communicate eu,0.001
unfairly targeted flirt,0.001
underscoring prevalence harmful,0.001
undergone reckoning racially,0.001
undergone culminating kavanaugh,0.001
underestimates scream weinstein,0.001
under-representation inappropriate harassment,0.001
uncomfortable advances ultimately,0.001
unclear netflix q4,0.001
unchecked angers quo,0.001
unbothered crafted evoked,0.001
uma thurman's quentin,0.001
uma thurman alleged,0.001
ugliness imbalance ignorance,0.001
uc staging three-day,0.001
ubiquitous imperator furiosa,0.001
uber's relying scrutiny,0.001
typically rooted succeed,0.001
twohey ronan farrow's,0.001
twohey amply journalism's,0.001
twitter users conservatives,0.001
twitter pic.twitter.com/knrckijqlo ronan,0.001
twitter hashtag campaign,0.001
twitter harassment assault,0.001
twitter followers harassment,0.001
twitter criticize de,0.001
twitter african american,0.001
twitter abuse oppression,0.001
twist metoo privilege,0.001
twenty-five-year-old native american,0.001
twenge san diego,0.001
tweets highlighting general's,0.001
tweets harassment allegations,0.001
tweeted midst time's,0.001
tweeted hashtag youth,0.001
tweeted audiences deleted,0.001
tweeted allegations donald,0.001
tweet urging sexually,0.001
tweet spreading escalated,0.001
tweet reckoning ap,0.001
tweet hashtag victims,0.001
tweeden ultimately menz,0.001
tv.jimmy kimmel championed,0.001
tv producer pair's,0.001
tv land's contrived,0.001
tv dietland jessica,0.001
tug-of-war violence atrocities,0.001
tuesday's primaries minnesota,0.001
tucker carlson hillary,0.001
truthteller capture absurdity,0.001
trusted conversations distinctions,0.001
trump's victory emergence,0.001
trump's unpopularity victories,0.001
trump's tweets presidential,0.001
trump's supreme nominee,0.001
trump's supporter annie,0.001
trump's reminder escaping,0.001
trump's rating improving,0.001
trump's mockery jim,0.001
trump's jim jordan,0.001
trump's hour-by-hour self-preservation,0.001
trump's boisterous america,0.001
trump usa playmate,0.001
trump tweets highlighting,0.001
trump tweets harassment,0.001
trump tweeted allegations,0.001
trump thoughtful mindnumbingly,0.001
trump targeted pro-life,0.001
trump supreme nominee's,0.001
trump supports accusers,0.001
trump speaks campaign,0.001
trump salts high-wire,0.001
trump rob porter,0.001
trump reckon industry's,0.001
trump mocks montana,0.001
trump mocking elizabeth,0.001
trump metoo facebook,0.001
trump ivory christian,0.001
trump hamilton broadway,0.001
trump gonzo truthteller,0.001
trump fait retour,0.001
trump dips mocked,0.001
trump democratic elizabeth,0.001
trump crisis elite,0.001
trump cares hitting,0.001
trump captures nation's,0.001
trump buried enquirer,0.001
trump bernie sanders,0.001
trump assault harassment,0.001
trump acknowledge privately,0.001
trump accusers reassert,0.001
trump accountable assault,0.001
trump abuse powered,0.001
trousers curvaceous democratic,0.001
troubling molly ringwald,0.001
triggers exodus gop,0.001
triggering victim assault,0.001
triggered reckoning harassment,0.001
triggered outpouring allegations,0.001
triggered boost women's,0.001
trending twitter abuse,0.001
trending flip gender-gap,0.001
treasurer pulaski harsh,0.001
treacherous predation dangerously,0.001
travers murphy targets,0.001
trauma movement's spotlight,0.001
transparency accountability alicia,0.001
