label,perc
harassment assault,0.055999999999999994
harassment allegations,0.043
harvey weinstein,0.04
allegations harassment,0.035
sexually assaulted,0.019
harassment complaints,0.019
sexually harassed,0.018000000000000002
producer harvey,0.015
misconduct allegations,0.013999999999999999
allegations misconduct,0.013999999999999999
sexually harassing,0.013000000000000001
los angeles,0.013000000000000001
assault harassment,0.013000000000000001
workplace harassment,0.012
accusations harassment,0.012
harassment misconduct,0.01
harassment discrimination,0.01
harassment abuse,0.01
unwanted advances,0.009000000000000001
harassment workplace,0.008
allegations assault,0.008
weinstein harassment,0.006999999999999999
victims harassment,0.006999999999999999
senate harassment,0.006999999999999999
roy moore,0.006999999999999999
matt lauer,0.006999999999999999
john conyers,0.006999999999999999
harassment violence,0.006999999999999999
donald trump,0.006999999999999999
weinstein scandal,0.006
survivors harassment,0.005
survivors assault,0.005
supreme nominee,0.005
sexually assaulting,0.005
sexually abused,0.005
senate judiciary,0.005
roger ailes,0.005
media harassment,0.005
judge alex,0.005
harvey weinstein's,0.005
harassment victims,0.005
harassment scandals,0.005
harassment lawsuit,0.005
harassment complaint,0.005
harassment capitol,0.005
clarence thomas,0.005
campaign harassment,0.005
alleged harassment,0.005
allegations producer,0.005
weinstein allegations,0.004
trump misconduct,0.004
resign harassment,0.004
rampant harassment,0.004
pervasive harassment,0.004
misconduct los,0.004
mcdonald's harassment,0.004
kirsten gillibrand,0.004
kevin spacey,0.004
journalist charlie,0.004
jeffrey tambor,0.004
harassment rape,0.004
harassment accusations,0.004
dustin hoffman,0.004
discrimination harassment,0.004
christine blasey,0.004
celebrity chef,0.004
brett kavanaugh,0.004
blasey ford,0.004
assault allegations,0.004
alex kozinski,0.004
abuse allegations,0.004
21st fox,0.004
university cincinnati,0.003
twitter harassment,0.003
trump harassment,0.003
trump allegations,0.003
transparent harassment,0.003
sexually aggressive,0.003
sexual-harassment allegations,0.003
resigns harassment,0.003
resigned allegations,0.003
ratner misconduct,0.003
rape assault,0.003
nominee brett,0.003
mogul harvey,0.003
misconduct workplace,0.003
misconduct scandal,0.003
misconduct harassment,0.003
misconduct accusations,0.003
leslie moonves,0.003
johnny iuzzini,0.003
inappropriate workplace,0.003
harassment surfaced,0.003
harassment settlements,0.003
harassment scandal,0.003
harassment retaliation,0.003
harassment lawsuits,0.003
harassment incidents,0.003
harassment harvey,0.003
harassment harassment,0.003
harassment fox,0.003
harassment congress,0.003
harassed assaulted,0.003
grappled harassment,0.003
gender sexuality,0.003
gender discrimination,0.003
experiencing harassment,0.003
dallas mavericks,0.003
confirmation hearings,0.003
complaints harassment,0.003
burke campaign,0.003
bullying harassment,0.003
assault rape,0.003
anti-sexual harassment,0.003
anti-harassment anti-discrimination,0.003
american baking,0.003
american atheists,0.003
alyssa milano,0.003
alleged misconduct,0.003
allegations leveled,0.003
alabama senate,0.003
accusations misconduct,0.003
yorker harassment,0.002
workplace misconduct,0.002
weinstein's misconduct,0.002
weinstein's harassment,0.002
weinstein rape,0.002
weinstein launches,0.002
weinstein encounters,0.002
weaponization harassment,0.002
washington harassment,0.002
vowed harassment,0.002
violence rape,0.002
violence discrimination,0.002
violence assault,0.002
vincent cirrincione,0.002
victims abuse,0.002
van barnes,0.002
unwelcome advances,0.002
unwanted harassment,0.002
tyndall misconduct,0.002
tv journalist,0.002
trump assault,0.002
travis kalanick,0.002
touching kissing,0.002
tom brokaw,0.002
tolerates harassment,0.002
time's misconduct,0.002
thomas harassment,0.002
terry crews,0.002
targets harassment,0.002
tarana burke,0.002
taraji henson,0.002
tambor transparent,0.002
suzie hardy,0.002
survivor assault,0.002
sports journalists,0.002
sports illustrated,0.002
sochi olympics,0.002
sexually messages,0.002
sexually inappropriate,0.002
sexually harass,0.002
sexually exploiting,0.002
sexism harassment,0.002
seth meyers,0.002
senators harassment,0.002
senate independent,0.002
senate alabama,0.002
ryan seacrest,0.002
ross levinsohn,0.002
rethink harassment,0.002
resigned misconduct,0.002
resigned harassment,0.002
reporting harassment,0.002
renewed o'reilly's,0.002
recognizing harassment,0.002
reckoning harassment,0.002
reckoning assault,0.002
rape criminal,0.002
rape allegations,0.002
prohibit harassment,0.002
probe allegations,0.002
presidential campaign,0.002
peter jackson,0.002
pelosi harassment,0.002
paul marciano,0.002
paul haggis,0.002
patrick meehan,0.002
on-the-spot fines,0.002
olivia munn,0.002
oliver dustin,0.002
o'reilly's harassment,0.002
npr's harassment,0.002
natalie portman,0.002
narrated morgan,0.002
murray miller,0.002
munn brett,0.002
mps harassment,0.002
morgan freeman,0.002
moore republican,0.002
mogul harassment,0.002
mitch mcconnell,0.002
mishandling harassment,0.002
misconduct denies,0.002
misconduct activists,0.002
michael douglas,0.002
megyn kelly,0.002
meehan re-election,0.002
media outlets,0.002
media industries,0.002
matt bevin,0.002
mario batali's,0.002
mario batali,0.002
lis wiehl,0.002
leader john,0.002
lawsuit weinstein,0.002
lawmakers staffers,0.002
lawmaker pelosi,0.002
lauer allegations,0.002
klein violated,0.002
kavanaugh sexually,0.002
kavanaugh harassment,0.002
kathy griffin,0.002
kate upton,0.002
john oliver,0.002
john flanagan,0.002
jerry richardson,0.002
jackie speier,0.002
ix harassment,0.002
ivanka trump,0.002
investigate harassment,0.002
intimidated coerced,0.002
indian schoolgirls,0.002
independent democratic,0.002
hollywood's harassment,0.002
hillary clinton,0.002
hearings supreme,0.002
harper harassment,0.002
harassment workplaces,0.002
harassment violation,0.002
harassment unacceptable,0.002
harassment tv,0.002
harassment trump's,0.002
harassment tolerated,0.002
harassment supervisors,0.002
harassment senators,0.002
harassment producer,0.002
harassment probe,0.002
harassment mandatory,0.002
harassment john,0.002
harassment huffpost,0.002
harassment groping,0.002
harassment funding,0.002
harassment france,0.002
harassment employers,0.002
harassment discriminatory,0.002
harassment dallas,0.002
harassment allegation,0.002
harassment accusers,0.002
"harassment 84,000",0.002
harass assault,0.002
gretchen carlson,0.002
gregg harper,0.002
gender harassment,0.002
