label,perc
weinstein kevin spacey,0.039
harvey weinstein kevin,0.036000000000000004
producer harvey weinstein,0.023
kevin spacey louis,0.013000000000000001
cards kevin spacey,0.009000000000000001
anthony rapp spacey,0.009000000000000001
matt lauer kevin,0.008
lauer kevin spacey,0.008
kevin spacey misconduct,0.008
misconduct kevin spacey,0.006999999999999999
kevin spacey cards,0.006999999999999999
kevin spacey assault,0.006999999999999999
allegations harvey weinstein,0.006999999999999999
weinstein matt lauer,0.006
mogul harvey weinstein,0.006
matt lauer charlie,0.006
louis kevin spacey,0.006
los angeles district,0.006
harvey weinstein matt,0.006
angeles district attorney's,0.006
allegations kevin spacey,0.006
sexually harassed assaulted,0.005
harvey weinstein scandal,0.005
charlie kevin spacey,0.005
victims harassment assault,0.004
trek discovery anthony,0.004
spacey netflix cards,0.004
spacey matt lauer,0.004
sincerest apology inappropriate,0.004
scott kevin spacey,0.004
replacing kevin spacey,0.004
rapp spacey advances,0.004
rapp kevin spacey,0.004
plummer kevin spacey,0.004
misconduct weinstein allegations,0.004
leader kevin mccarthy,0.004
kevin spacey scandal,0.004
kevin spacey matt,0.004
kevin spacey james,0.004
kevin spacey groped,0.004
kevin spacey franken,0.004
charlie matt lauer,0.004
celebrities kevin spacey,0.004
apology inappropriate drunken,0.004
anthony rapp kevin,0.004
allegations producer harvey,0.004
activist tarana burke,0.004
weinstein sparked media,0.003
victims unwanted advances,0.003
unwanted advances spacey,0.003
toback kevin spacey,0.003
survivors los angeles,0.003
spacey robin wright,0.003
spacey responds harrassment,0.003
spacey misconduct accusations,0.003
spacey harassment assault,0.003
spacey dustin hoffman,0.003
spacey christopher plummer,0.003
spacey anthony rapp,0.003
southern accent kevin,0.003
ridley scott kevin,0.003
responds harrassment allegations,0.003
reshoot christopher plummer,0.003
rapp's allegations spacey,0.003
rapp seduce rapp,0.003
predators harvey weinstein,0.003
plummer reshoot spacey's,0.003
oscar-winning kevin spacey,0.003
o'reilly kevin spacey,0.003
netflix write-off spacey-related,0.003
misconduct harvey weinstein,0.003
misconduct accusations producer,0.003
los angeles reuters,0.003
los angeles prosecutors,0.003
london kevin spacey,0.003
lauer charlie kevin,0.003
kevin spacey sexually,0.003
kevin spacey roy,0.003
kevin spacey robin,0.003
kevin spacey responds,0.003
kevin spacey harassment,0.003
kevin spacey christopher,0.003
kevin spacey anthony,0.003
kevin mccarthy r-calif,0.003
inappropriate kevin spacey,0.003
