label,perc
senate roy moore,0.011000000000000001
roy moore alabama,0.01
republican senate roy,0.006
leader mitch mcconnell,0.006
senate leader mitch,0.005
forcibly kissing groping,0.005
democratic john conyers,0.005
roy moore senate,0.004
roy moore donald,0.004
moore donald trump,0.004
leader chuck schumer,0.004
john conyers d-mich,0.004
franken resign senate,0.004
trump roy moore,0.003
sits oval repeatedly,0.003
senate leader chuck,0.003
senate democrats franken,0.003
sarah huckabee sanders,0.003
resign misconduct allegations,0.003
republican trent franks,0.003
republican roy moore,0.003
republican alabama senate,0.003
repeatedly preyed campaigns,0.003
preyed campaigns senate,0.003
oval repeatedly preyed,0.003
moore senate alabama,0.003
mogul harvey weinstein,0.003
leeann tweeden franken,0.003
kissing groping uso,0.003
irony bragged assault,0.003
harvey weinstein franken,0.003
gillibrand democratic senators,0.003
franken resign misconduct,0.003
franken leeann tweeden,0.003
franken john conyers,0.003
franken forcibly kiss,0.003
franken d-minn john,0.003
donald trump franken,0.003
democratic franken minnesota,0.003
democrat doug jones,0.003
d-minn john conyers,0.003
credible allegations misconduct,0.003
calling franken resign,0.003
bragged assault sits,0.003
assault sits oval,0.003
allegations sexually harassed,0.003
alabama senate roy,0.003
alabama republican senate,0.003
upscale alabama suburbs,0.002
tuesday's senate election,0.002
trent franks r-ariz,0.002
tina smith d-minn,0.002
supposedly franken martyr,0.002
suburbs roy moore,0.002
sins par yanking,0.002
sexually harassed assaulted,0.002
senate election alabama,0.002
ruben kihuen d-nev,0.002
roy moore franken,0.002
roy moore conundrum,0.002
resignation democratic franken,0.002
republicans upscale alabama,0.002
republicans donald trump,0.002
prohibit nondisclosure agreements,0.002
praises accountability franken,0.002
politico franken forcibly,0.002
photo franken groping,0.002
photo alex brandon,0.002
paul ryan sticking,0.002
par yanking ponytails,0.002
papadopoulos connections russian,0.002
nondisclosure agreements initiating,0.002
nancy pelosi d-calif,0.002
moore sexually assaulted,0.002
moore denies franken's,0.002
moore conundrum roy,0.002
moore alabama senate,0.002
mitch mcconnell r-ky,0.002
mitch mcconnell kentucky,0.002
minnesota tina smith,0.002
minnesota franken senate,0.002
martyr gillibrand opportunist,0.002
martin maggie haberman,0.002
maggie haberman alexander,0.002
louis franken aziz,0.002
leader nancy pelosi,0.002
lamar alexander r-tennessee,0.002
kissed groped consent,0.002
jonathan martin maggie,0.002
john conyers republican,0.002
john conyers franken,0.002
huffpost contributor defends,0.002
hillary praises accountability,0.002
groped consent uso,0.002
gop roy moore,0.002
gillibrand opportunist astead,0.002
franken's sins par,0.002
franken probe groped,0.002
franken misconduct allegations,0.002
franken minnesota apologized,0.002
franken martyr gillibrand,0.002
franken kissed groped,0.002
franken grabbing buttocks,0.002
franken d-mn misconduct,0.002
franken d-minn resign,0.002
franken aziz ansari,0.002
franken apology allege,0.002
franken apologizing roy,0.002
forcibly kiss taping,0.002
embattled minnesota democrat,0.002
ellen tipton's senate,0.002
donald trump roy,0.002
denies franken's sins,0.002
democrats franken resign,0.002
democrats calling franken,0.002
democratic senators franken,0.002
democratic franken allegations,0.002
defends franken leeann,0.002
dc supposedly franken,0.002
conyers republican trent,0.002
conundrum roy moore,0.002
contributor defends franken,0.002
congress franken john,0.002
congress democratic john,0.002
chuck schumer d-n,0.002
calling trump resign,0.002
calling congress investigate,0.002
blake farenthold re-election,0.002
apology allege groping,0.002
apologizing roy moore,0.002
anchor forcibly kissing,0.002
allegations moore credible,0.002
allegations misconduct trump,0.002
allegations louis franken,0.002
allegations harassment assault,0.002
alabama suburbs roy,0.002
alabama ellen tipton's,0.002
agreements initiating complaint,0.002
accuser leeann tweeden,0.002
zinke trump conservation,0.001
yougov poll 9-10,0.001
yorker dozens criminal,0.001
yolanda caraway ellen-blair,0.001
yechezkel rodal politico,0.001
years-long saga triggered,0.001
yearbook attributed moore,0.001
year's presidential election,0.001
year's presidential campaign,0.001
year's perches allegations,0.001
year's election sessions's,0.001
yaroslav trofimov wsj's,0.001
yale aftermath harassment,0.001
xl pipeline go-ahead,0.001
wurzelbacher contributor republican,0.001
wsj's fractured elections,0.001
wrongful-dismissal complaint staffer,0.001
wrongdoing trump's phony,0.001
wrongdoing admitting specifics,0.001
write-in campaign senate,0.001
wrenching assault allegations,0.001
wreckage families partisanship,0.001
workplaces supportive cnn's,0.001
workplace misconduct reminder,0.001
woody allen's writer,0.001
woody allen spared,0.001
woodward carl bernstein,0.001
woodruff fleetwood mac,0.001
women-focused sidelines appearing,0.001
women's undercut trump's,0.001
women's genitalia flood,0.001
women's cynical unmasked,0.001
woman's buttocks minnesota,0.001
woman's allegation johnson,0.001
witchhunt treats accusations,0.001
witch hoax jeff,0.001
wisconsin mahlon mitchell,0.001
wisconsin focused ads,0.001
wisconsin democratic matt,0.001
wis franken's charity,0.001
wins bode allegations,0.001
winner winner inviolable,0.001
winner inviolable falsehood,0.001
winner david letterman,0.001
wink framing grope,0.001
willingness lightning rod,0.001
williams lauren dikis,0.001
willful ignorance shameful,0.001
wikileaks favorites trump,0.001
wiggins dan morse,0.001
wide-open gop deviants,0.001
whipping cancel moore,0.001
wellstone d-minn mentor,0.001
well-known roy moore,0.001
welcoming comebacks funny,0.001
welcomed gladly cooperate,0.001
weinstein week's bracing,0.001
weinstein sexually harassing,0.001
weinstein scandal erupted,0.001
weinstein oscar-winning allegations,0.001
weinstein indefensible incredibly,0.001
weinstein harrowing allegations,0.001
weinstein harassment campaign,0.001
weinstein franken punished,0.001
weinstein franken charlie,0.001
weinstein franken careers,0.001
weinstein comedian louis,0.001
weinstein assault alleged,0.001
weinstein allegations rape,0.001
weinstein accusations clinton,0.001
weighed conway fox,0.001
weigel ellison allegations,0.001
week's bracing expose,0.001
wedlock masculine goats,0.001
website fundraising hosting,0.001
website dubbed hookup,0.001
weathering riddled leaks,0.001
weaponized journalists tweets,0.001
wealthy raises taxes,0.001
wealthy donors tax,0.001
wealth obama presidency,0.001
weaknesses franken attraction,0.001
wayne allard colorado,0.001
watson afp getty,0.001
watershed ever-growing harvey,0.001
watershed congress overhaul,0.001
watergate scandal president's,0.001
wasserman schultz d-fla,0.001
washington's mayflower hotel,0.001
washington then-candidate trump,0.001
washington soros onus,0.001
washington reuters republican,0.001
washington reuters democratic,0.001
washington pretending teenager,0.001
washington post's michael,0.001
washington ousted broadcaster,0.001
washington minnesota franken,0.001
washington investigative bob,0.001
washington gillibrand constituents,0.001
washington explosive allegations,0.001
wary appearing controversial,0.001
warren republican tax,0.001
warren massachusetts franken,0.001
warner virginia larry,0.001
warner d-va slammed,0.001
wards albany's grandmother,0.001
wander photo ops,0.001
walton elliott gould,0.001
wall-to-wall franken d-minn,0.001
wakanda fictional christmas,0.001
waitress pursuing teenagers,0.001
waging aggressive outreach,0.001
wager franken moore's,0.001
w.va patrick leahy,0.001
vt withdraw resignation,0.001
volunteer washington then-candidate,0.001
volleyball orlando powers-barnhard,0.001
volleyball aau volleyball,0.001
volatile election rocked,0.001
vocal combatting harassment,0.001
vocal anti-trump john,0.001
vladimir putin's blackwater,0.001
vivian davis senate,0.001
visas elimination cudgel,0.001
virtual consumers productions,0.001
virtual complacency prolonged,0.001
virginia larry craig,0.001
virginia democrat cnn's,0.001
virginia alabama woman's,0.001
viral claiming photographer,0.001
violence resource prosecutors,0.001
violations unsafe investigate,0.001
vigorously denies weinstein,0.001
viewers winner winner,0.001
victorious eight-month recount,0.001
victoria kim keri,0.001
victims workplace discrimination,0.001
victim assault abused,0.001
vetted sanctions meted,0.001
veto senate filibuster,0.001
veritas conservative sting,0.001
verbally harassed harvey,0.001
veracity women's undercut,0.001
veil irony ideology,0.001
vehemently year's presidential,0.001
ve advising commenting,0.001
vance probe allegations,0.001
van susteren piers,0.001
values tuesday's broadcast,0.001
valley's bezos facet,0.001
uso grabbing woman's,0.001
uso accusing inappropriately,0.001
usa receieved soviet,0.001
usa contestant carolina,0.001
us-vs trump distrust,0.001
upsetting allegations congressman,0.001
upset buzzfeed's henry,0.001
uprooted memories refreshed,0.001
uphill persuading constituents,0.001
unwise russian texts,0.001
unwanted touching accusers,0.001
unwanted advances lebsock,0.001
unsafe investigate harassment,0.001
unrelated announcing resignation,0.001
unpopular cabinet jeff,0.001
unnamed accusers sexually,0.001
university oklahoma baker,0.001
united senate abusing,0.001
united rabbit simon,0.001
united calling franken,0.001
unite trump repeatedly,0.001
unite donald trump's,0.001
unified cartoonists bitching,0.001
unidentified staffer congress,0.001
unfit allegations misconduct,0.001
unfairly media republicans,0.001
unemployment labor deception,0.001
underscored trump's refusal,0.001
underpinnings litigation shake,0.001
undermined nbc's lester,0.001
undermine independent counsel,0.001
undercut trump's insistence,0.001
uncomfortable moore immune,0.001
uncertainty investors saudi,0.001
twohey alleging mogul,0.001
twitter ted cruz,0.001
twitter mete smacktalk,0.001
twitter american involvement,0.001
tweets fake mainstream,0.001
tweeting leeann tweeden,0.001
tweeted james franco,0.001
tweeted franken moore,0.001
tweeted confirm stating,0.001
tweeted allegations franken,0.001
tweet viral claiming,0.001
tweet trump tweet,0.001
tweet ratcheted tensions,0.001
tweet disconnect trump,0.001
tweet allegations sexually,0.001
tweeden victim assault,0.001
tweeden tv sports,0.001
tweeden staged photo,0.001
tweeden photograph groping,0.001
tweeden photo grabbing,0.001
tweeden photo franken,0.001
tweeden jackie speier,0.001
tweeden huffpost contributor,0.001
tweeden gillibrand clinton,0.001
tweeden funny assault,0.001
tweeden franken kissed,0.001
tweeden franken harassed,0.001
tweeden franken forcibly,0.001
tweeden franken appearing,0.001
tweeden franken apology,0.001
tweeden forcibly kissing,0.001
tweeden discovered franken,0.001
tweeden contributor sports,0.001
tweeden aircraft tweeden's,0.001
twain winner david,0.001
twain pbs footage,0.001
tv sports broadcaster,0.001
tv consent sports,0.001
tv chefs journalists,0.001
tv alabama election,0.001
turmoil people's uprooted,0.001
turmoil allegations groped,0.001
tune clinton gore,0.001
tuesday's broadcast cnn's,0.001
tucker united nations,0.001
truncated campaign smith,0.001
trump's unpopular cabinet,0.001
trump's stance lgbt,0.001
trump's resignation harassment,0.001
trump's refusal allegations,0.001
trump's presidency trump,0.001
trump's presidency franken's,0.001
trump's presidency alternate,0.001
trump's phony hand-wringing,0.001
trump's pelosi's jim,0.001
trump's insistence accuse,0.001
trump's fiercest subpoenas,0.001
trump's denials inoculate,0.001
trump's congress fox,0.001
trump's boasts grabbing,0.001
trump's alex azar,0.001
trump's accusers democrats,0.001
trump's accusers calling,0.001
trump vladimir putin's,0.001
trump veto veto,0.001
trump ve advising,0.001
trump unrestrained condemnation,0.001
trump undermined nbc's,0.001
trump tweeted franken,0.001
trump tweeted allegations,0.001
trump tweet trump,0.001
trump tweet disconnect,0.001
trump tweet allegations,0.001
trump touts luther,0.001
trump tax deficit-increasing,0.001
trump supporters northern,0.001
trump strategist moore's,0.001
trump senate roy,0.001
trump russia russians,0.001
trump retweeted greta,0.001
trump resign misconduct,0.001
trump resign harassment,0.001
trump republican senate,0.001
trump republican eviscerated,0.001
trump reacted indifference,0.001
trump re-evaluation clinton,0.001
trump proposing coastal,0.001
trump president's disapproves,0.001
trump pledged officially,0.001
trump party's incumbents,0.001
trump pageant's inspected,0.001
trump nfl anthem,0.001
trump mouths franken,0.001
trump moore now-famous,0.001
trump moore misconduct,0.001
trump moore election,0.001
trump misconduct allegations,0.001
trump mike pence,0.001
trump leaks trump,0.001
trump jeff counsel,0.001
trump jason lewis,0.001
trump hate-tweets fox,0.001
trump groping forcibly,0.001
trump gop's whipping,0.001
trump gop alabama,0.001
trump full-throated endorsement,0.001
trump franken wrongdoing,0.001
trump franken who've,0.001
trump franken misconduct,0.001
trump franken franken,0.001
trump formally endorse,0.001
trump focused lower-profile,0.001
trump enthralled flipping,0.001
trump embattled republican,0.001
trump ducks moore,0.001
trump distrust intelligence,0.001
trump dismissed locker,0.001
trump disappointed 1.3,0.001
trump dim us-vs,0.001
trump criticized minnesota,0.001
trump conservation herds,0.001
trump clinton trump's,0.001
trump circumspect franken,0.001
trump campaign servers,0.001
trump campaign haley,0.001
trump campaign communicating,0.001
trump campaign campaign,0.001
trump calling media,0.001
trump calling congress,0.001
trump blamed barack,0.001
trump beloved alabama,0.001
trump assault misconduct,0.001
trump assault credible,0.001
trump applies franken,0.001
trump allegations misconduct,0.001
trump alabama republican,0.001
trump advisers genuinely,0.001
trump administration's rescind,0.001
