label,perc
aggravated indecent assault,0.027999999999999997
counts aggravated indecent,0.023
judge steven o'neill,0.017
drugging sexually assaulting,0.015
sexually violent predator,0.013999999999999999
montgomery courthouse norristown,0.013999999999999999
cosby counts aggravated,0.013000000000000001
courthouse norristown pennsylvania,0.011000000000000001
accuser andrea constand,0.009000000000000001
drugged sexually assaulted,0.008
district kevin steele,0.008
cosby sentenced assault,0.008
constand temple university,0.008
assault montgomery courthouse,0.008
spokesman andrew wyatt,0.006999999999999999
cosby's assault retrial,0.006999999999999999
cosby sexually violent,0.006999999999999999
cosby drugging sexually,0.006999999999999999
janice dickinson cosby,0.006
cosby drugged raped,0.006
cosby convicted drugging,0.006
assault andrea constand,0.006
andrea constand cosby,0.006
women's basketball temple,0.005
university women's basketball,0.005
temple university women's,0.005
disgraced comedian cosby,0.005
courthouse norristown pa,0.005
cosby roman polanski,0.005
cosby drugged sexually,0.005
cosby drugged assaulted,0.005
comedian cosby arrives,0.005
andrea constand temple,0.005
temple university cosby,0.004
supermodel janice dickinson,0.004
sexually assaulted cosby,0.004
sentenced sexually assaulting,0.004
photo comedian cosby,0.004
montgomery judge steven,0.004
janice dickinson supermodel,0.004
felony counts aggravated,0.004
cosby spokesman andrew,0.004
cosby pill antihistamine,0.004
cosby drugging molesting,0.004
cosby counts assault,0.004
cosby assault retrial,0.004
convicted counts aggravated,0.004
assault norristown pa,0.004
ğÿ ğÿ ğÿ,0.003
violent predator designation,0.003
supreme nominee brett,0.003
steven o'neill cosby,0.003
spokesperson andrew wyatt,0.003
sexually assaulting capping,0.003
sexually assaulting andrea,0.003
roger ailes o'reilly,0.003
retrial montgomery courthouse,0.003
racist sexist united,0.003
pretrial assault montgomery,0.003
nominee brett kavanaugh,0.003
montgomery district kevin,0.003
jury convicted cosby,0.003
jury assault retrial,0.003
judge cosby sexually,0.003
jackpot cosby 3.4,0.003
harvey weinstein cosby,0.003
ha ha ha,0.003
drugged raped tahoe,0.003
drugged molested temple,0.003
defamation lawsuit cosby,0.003
cosby's alma mater,0.003
cosby tom mesereau,0.003
cosby sexually assaulting,0.003
cosby sexually assaulted,0.003
cosby sentenced sexually,0.003
cosby felony counts,0.003
cosby disgraced comedian,0.003
cosby convicted counts,0.003
cosby constand 3.38,0.003
cosby aggravated indecent,0.003
convicted drugging sexually,0.003
convicted drugging molesting,0.003
constand sued cosby,0.003
comedian cosby assault,0.003
basketball temple university,0.003
assaulting andrea constand,0.003
assault retrial norristown,0.003
assault retrial montgomery,0.003
assault cosby's criminal,0.003
assault cosby sentenced,0.003
andrea constand philadelphia,0.003
alleged cosby drugged,0.003
accuse cosby assault,0.003
ğÿ ğÿ â,0.002
âœ ğÿœ âœ,0.002
women's basketball administrator,0.002
violent predator sentencing,0.002
verdict counts aggravated,0.002
unsubstantiated strict prosecutors,0.002
university rescinds cosby's,0.002
university andrea constand,0.002
topless cosby's assault,0.002
thomas jurors serial,0.002
thomas aspiring actress,0.002
testify comedian cosby,0.002
testifies alleged assault,0.002
testified sexually assaulted,0.002
testified cosby drugged,0.002
temple university constand,0.002
temple university andrea,0.002
temple cosby's philadelphia,0.002
superior o'neill cosby's,0.002
suing cosby defamation,0.002
sued cosby defamation,0.002
strict prosecutors defendant's,0.002
steven o'neill cosby's,0.002
snyder deposition accuser,0.002
sexually assaulting constand,0.002
sexually assaulted philadelphia,0.002
serial rapist convicted,0.002
sentencing comedian drugging,0.002
sentenced assault cosby,0.002
sentenced assault capping,0.002
revive defamation lawsuit,0.002
reuters cosby marched,0.002
retrial norristown pa,0.002
rescinds cosby's honorary,0.002
rapist convicted accusers,0.002
raped 1990s buzzfeed,0.002
racist sexist media,0.002
quaaludes snyder deposition,0.002
prosecutors initially declined,0.002
prosecutors constand testifies,0.002
predator sentencing comedian,0.002
predator designation arguing,0.002
pleas judge steven,0.002
pill hillary clinton,0.002
pill antihistamine amaretto,0.002
philadelphia alma mater,0.002
pennsylvania's superior o'neill,0.002
pennsylvania's sex-offender unconstitutional,0.002
pennsylvania judge sentenced,0.002
orbit starstruck baker-kinney's,0.002
once-beloved comedian america's,0.002
norristown pa cosby,0.002
norristown pa comedian,0.002
msnbc's chris matthews,0.002
montgomery pleas judge,0.002
montgomery pa cosby's,0.002
montgomery correctional facility,0.002
molesting andrea constand,0.002
molested temple university,0.002
mater temple university,0.002
lawsuit cosby raped,0.002
lasha cosby pill,0.002
lasha baker-kinney heidi,0.002
kevin steele cosby,0.002
kevin spacey cosby,0.002
keshia knight pulliam,0.002
jury norristown pa,0.002
jurors serial rapist,0.002
jurors cosby's deposition,0.002
judy huth cosby,0.002
judge unsealed deposition,0.002
joking cosby pill,0.002
janice dickinson sued,0.002
indecent assault mistrial,0.002
indecent assault jury,0.002
indecent assault andrea,0.002
huth cosby alcohol,0.002
hints jurors cosby's,0.002
heidi thomas jurors,0.002
handcuffs sentenced assault,0.002
gloria allred cosby's,0.002
fox analyst lis,0.002
expel cosby roman,0.002
exclude montgomery district,0.002
ensa cosby disgraced,0.002
drugging molesting temple,0.002
drugging molesting constand,0.002
drugged raped 1990s,0.002
downfall once-beloved comedian,0.002
dickinson testified cosby,0.002
dickinson cosby rape,0.002
designation arguing pennsylvania's,0.002
deposition excerpts quaaludes,0.002
deposition cosby acknowledged,0.002
deposition accuser andrea,0.002
cosby's spokesperson andrew,0.002
cosby's spokesman andrew,0.002
cosby's sexually violent,0.002
cosby's retrial assault,0.002
cosby's philadelphia mansion,0.002
cosby's philadelphia alma,0.002
cosby's orbit starstruck,0.002
cosby's discredit constand,0.002
cosby's deposition excerpts,0.002
cosby's assault jury,0.002
cosby's accusers testify,0.002
cosby's accuser andrea,0.002
cosby women's basketball,0.002
cosby temple university,0.002
cosby roger ailes,0.002
cosby quaaludes snyder,0.002
cosby pills relax,0.002
cosby pill hillary,0.002
cosby montgomery courthouse,0.002
cosby montgomery correctional,0.002
cosby menstrual cramps,0.002
cosby kathleen bliss,0.002
cosby jury assault,0.002
cosby drugging raping,0.002
cosby drugging assaulting,0.002
cosby drugged molested,0.002
cosby donald trump,0.002
cosby convicted assault,0.002
cosby constand consent,0.002
cosby constand consensual,0.002
cosby classified sexually,0.002
cosby chelan lasha,0.002
cosby arrives jury,0.002
cosby arrives assault,0.002
cosby alleged assault,0.002
cosby accuser andrea,0.002
cosby 3.4 lawsuit,0.002
convicted accusers prosecutors,0.002
constand women's basketball,0.002
constand testifies alleged,0.002
constand philadelphia mansion,0.002
constand cosby women's,0.002
constand administrator women's,0.002
comedian's assault retrial,0.002
comedian drugging sexually,0.002
comedian cosby montgomery,0.002
