term,left_bin,left_perc,right_bin,right_perc
Donald Trump,10.0,0.22226895174000003,7.0,0.134954594428
Harvey Weinstein,10.0,0.22205866890999998,10.0,0.221671540711
Roy Moore,5.0,0.092787298917,3.0,0.062521163614
Trump,4.0,0.0878456524025,4.0,0.08520855779589999
Al Franken,4.0,0.0833245715487,4.0,0.0844697552717
Hillary Clinton,3.0,0.0601408894964,4.0,0.06969370478680001
Brett Kavanaugh,3.0,0.05625065713380001,3.0,0.045282438048300004
Fox,3.0,0.0472084954263,1.0,0.0214560566415
Roger Ailes,3.0,0.0451582378299,1.0,0.0165307064799
Kevin Spacey,2.0,0.043370833771400004,3.0,0.04642142527319999
John Conyers,2.0,0.041846283251000004,3.0,0.0545790364784
Matt Lauer,2.0,0.0417937125434,2.0,0.0423580113899
Christine Blasey Ford,2.0,0.0408474398065,2.0,0.029244266584600002
Anita Hill,2.0,0.0405320155609,2.0,0.023303062952099995
Clarence Thomas,2.0,0.0404794448533,2.0,0.026997075573299997
Bill Clinton,2.0,0.0392177478709,4.0,0.0699399722949
Obama,2.0,0.032593838713099996,2.0,0.0259196552255
Barack Obama,2.0,0.0317001366838,2.0,0.0282284131137
Mitch McConnell,2.0,0.0306487225318,1.0,0.0189625981222
Charlie Rose,2.0,0.0306487225318,2.0,0.0280437124827
Louis C.K.,2.0,0.0253916517716,1.0,0.012067107896
Kirsten Gillibrand,2.0,0.0252339396488,1.0,0.019516700015400002
Nancy Pelosi,2.0,0.024813373988,2.0,0.0296444512852
Paul Ryan,2.0,0.02455052045,1.0,0.0161305217793
Bill Cosby,2.0,0.0224476921459,1.0,0.012251808526999999
Doug Jones,2.0,0.0223425507307,1.0,0.014806833923299999
Robert Mueller,1.0,0.022027126485099996,1.0,0.011543789441299999
Tarana Burke,1.0,0.0218168436547,1.0,0.006279821456060001
Blake Farenthold,1.0,0.0210282830407,1.0,0.0130829613668
Mark Halperin,1.0,0.0201871517191,1.0,0.0178236108973
Rose McGowan,1.0,0.020082010303900003,1.0,0.021240572572
Sean Hannity,1.0,0.019451161812599996,1.0,0.008804063413879999
Ashley Judd,1.0,0.018978025444200002,1.0,0.015114668308500001
Sarah Huckabee Sanders,1.0,0.0186626011986,1.0,0.00766507618901
Ronan Farrow,1.0,0.018557459783400003,1.0,0.015453286132100001
Gretchen Carlson,1.0,0.017558616339,1.0,0.007634292750500001
Bernie Sanders,1.0,0.017032909263,1.0,0.011112821302100001
James Toback,1.0,0.0163494900641,1.0,0.010466369093400001
George W. Bush,1.0,0.0160340658185,1.0,0.00914268123749
Chuck Schumer,1.0,0.015455788034899998,1.0,0.0139756810836
