label,perc
christine blasey ford,0.156
supreme nominee brett,0.02
nominee brett kavanaugh,0.02
christine blasey ford's,0.016
accuser christine blasey,0.015
kavanaugh sexually assaulted,0.013999999999999999
palo alto university,0.012
kavanaugh christine blasey,0.012
ford judge kavanaugh,0.011000000000000001
professor christine blasey,0.01
blasey ford testified,0.01
kavanaugh accuser christine,0.009000000000000001
testify senate judiciary,0.006999999999999999
professor palo alto,0.006999999999999999
judiciary chuck grassley,0.006999999999999999
ford brett kavanaugh,0.006999999999999999
ford alleged assault,0.006999999999999999
brett kavanaugh sexually,0.006999999999999999
brett kavanaugh christine,0.006999999999999999
blasey ford kavanaugh,0.006999999999999999
blasey ford brett,0.006999999999999999
senate judiciary chuck,0.006
judge kavanaugh ford,0.006
judge brett kavanaugh,0.006
blasey ford testify,0.006
blasey ford judge,0.006
accusers christine blasey,0.006
ford's senate judiciary,0.005
ford senate judiciary,0.005
brett kavanaugh supreme,0.005
blasey ford senate,0.005
blasey ford allegations,0.005
supreme nominee misconduct,0.004
republican senate judiciary,0.004
ramirez julie swetnick,0.004
kavanaugh senate judiciary,0.004
kavanaugh pinned groped,0.004
judiciary christine blasey,0.004
ford testified senate,0.004
ford supreme nominee,0.004
ford deborah ramirez,0.004
dianne feinstein d-calif,0.004
deborah ramirez julie,0.004
california professor christine,0.004
brett kavanaugh accuser,0.004
blasey ford supreme,0.004
blasey ford sexually,0.004
university professor christine,0.003
testified senate judiciary,0.003
sexually assaulted teenagers,0.003
sexually assaulted 1980s,0.003
senate judiciary ford's,0.003
senate judiciary ford,0.003
psychology professor palo,0.003
prosecutor rachel mitchell,0.003
kavanaugh sexually assaulting,0.003
kavanaugh ford testify,0.003
hiring crimes prosecutor,0.003
ford's debra katz,0.003
ford testify senate,0.003
ford sexually assaulted,0.003
ford psychology professor,0.003
ford professor palo,0.003
ford kavanaugh testify,0.003
ford kavanaugh sexually,0.003
ford kavanaugh pinned,0.003
ford judge brett,0.003
ford alleged kavanaugh,0.003
ford allegations kavanaugh,0.003
debra katz lisa,0.003
debra katz ford's,0.003
brett kavanaugh senate,0.003
brett kavanaugh rape,0.003
brett kavanaugh assault,0.003
blasey ford's senate,0.003
blasey ford psychologist,0.003
blasey ford deborah,0.003
blasey ford accusing,0.003
backdrop harassment assault,0.003
alto university professor,0.003
alto university california,0.003
allegations christine blasey,0.003
trump's nominee supreme,0.002
trump's escalation rhetoric,0.002
trump ford's allegation,0.002
trump ford alleged,0.002
thursday's ford kavanaugh,0.002
thursday's christine blasey,0.002
threats ford senators,0.002
testimonies christine blasey,0.002
testifying senate judiciary,0.002
testify supreme nominee,0.002
testify christine blasey,0.002
symptoms post-traumatic disorder,0.002
soon-yi previn filmmaker,0.002
smear campaign attacking,0.002
sexually assaulting students,0.002
sexually assaulted testify,0.002
sexually assaulted ford,0.002
seung min kim,0.002
senate judiciary supreme,0.002
senate judiciary hiring,0.002
senate judiciary christine,0.002
senate judiciary blasey,0.002
ruth bader ginsburg,0.002
rhetoric defending kavanaugh,0.002
revelations ford's grassley,0.002
republican-led senate judiciary,0.002
repeatedly colleague feinstein,0.002
rape christine blasey,0.002
rally mississippi trump,0.002
protesters jeff flake,0.002
prosecutor nominee's accusers,0.002
previn filmmaker woody,0.002
politico ford's allegations,0.002
nominee's accusers christine,0.002
nomination flashpoint harassment,0.002
nomination brett kavanaugh,0.002
misconduct christine blasey,0.002
mazie hirono d-hawaii,0.002
leaked professor ford's,0.002
kellyanne conway conflate,0.002
kavanaugh's alleged assault,0.002
kavanaugh's accusers christine,0.002
kavanaugh testify senate,0.002
kavanaugh supreme nominee,0.002
kavanaugh republican-led senate,0.002
kavanaugh ford thursday's,0.002
kavanaugh accuser testify,0.002
judiciary supreme nominee,0.002
judiciary kavanaugh's nomination,0.002
judiciary hiring crimes,0.002
judiciary ford testify,0.002
judiciary charles grassley,0.002
judge kavanaugh testify,0.002
judge ford alleged,0.002
judge christine blasey,0.002
jeff flake elevator,0.002
inadvertently ford psychologist,0.002
grassley actively follow-up,0.002
getty christine blasey,0.002
fox anchor chris,0.002
ford's testify kavanaugh,0.002
ford's senators dismissive,0.002
ford's protesters jeff,0.002
ford's grassley actively,0.002
ford's assault allegation,0.002
ford's allegations assault,0.002
ford's 11th derail,0.002
ford therapy alleged,0.002
ford testify supreme,0.002
ford testify judiciary,0.002
ford testified emotional,0.002
ford sexually assaulting,0.002
