label,perc
roger ailes,0.258
harvey weinstein,0.059000000000000004
fox roger,0.059000000000000004
ailes o'reilly,0.059000000000000004
gretchen carlson,0.054000000000000006
ailes harassment,0.037000000000000005
ailes fox,0.035
ceo roger,0.03
fox ceo,0.026000000000000002
fox anchor,0.026000000000000002
donald trump,0.023
harassment assault,0.02
o'reilly roger,0.015
sued fox,0.013999999999999999
roy moore,0.012
carlson sued,0.012
carlson fox,0.012
ailes allegations,0.012
weinstein roger,0.011000000000000001
tarana burke,0.011000000000000001
sexually harassed,0.011000000000000001
harassment lawsuit,0.011000000000000001
harassment allegations,0.011000000000000001
cosby roger,0.01
assault harassment,0.01
anchor gretchen,0.01
o'reilly fox,0.009000000000000001
clarence thomas,0.009000000000000001
carlson harassment,0.009000000000000001
matt lauer,0.008
fox ailes,0.008
alyssa milano,0.008
allegations misconduct,0.008
lawsuit roger,0.006999999999999999
harassment fox,0.006999999999999999
fox gretchen,0.006999999999999999
anchor o'reilly,0.006999999999999999
allegations harassment,0.006999999999999999
allegations ailes,0.006999999999999999
sued roger,0.006
lawsuit fox,0.006
kevin spacey,0.006
james toback,0.006
harassment scandals,0.006
harassment abuse,0.006
fox news's,0.006
fox fox,0.006
elizabeth warren,0.006
arbitration clause,0.006
allegations harvey,0.006
allegations fox,0.006
ailes resigned,0.006
ailes harvey,0.006
abuse harassment,0.006
weinstein scandal,0.005
weinstein misconduct,0.005
rob porter,0.005
producer harvey,0.005
o'reilly donald,0.005
mogul harvey,0.005
misconduct allegations,0.005
media hashtag,0.005
mandatory arbitration,0.005
kirsten gillibrand,0.005
harassment ailes,0.005
gretchen carlson's,0.005
fox allegations,0.005
carlson roger,0.005
carlson lawsuit,0.005
assault media,0.005
ailes advances,0.005
workplace harassment,0.004
weinstein o'reilly,0.004
tweet embed,0.004
trump's mockery,0.004
suing fox,0.004
steve bannon,0.004
senate roy,0.004
ousted fox,0.004
o'reilly cosby,0.004
moore fox,0.004
megyn kelly,0.004
lawsuit ailes,0.004
laurie luhn,0.004
jim jordan,0.004
hashtag twitter,0.004
harassment harvey,0.004
harassment discrimination,0.004
harassment complaints,0.004
fox harassment,0.004
co-president fox,0.004
ceo fox,0.004
carlson america,0.004
assault allegations,0.004
allegations roger,0.004
allegations abuse,0.004
ailes ousted,0.004
ailes cosby,0.004
weinstein cosby,0.003
weinstein abuse,0.003
victims abuse,0.003
tweets matt,0.003
trump victims,0.003
trump mocked,0.003
thomas hearings,0.003
shattered allegation,0.003
sabotaging advances,0.003
roger ailes's,0.003
resigned allegations,0.003
rally montana,0.003
professor clarence,0.003
producer's alleged,0.003
presidential election,0.003
presidential campaign,0.003
porter trump,0.003
people's shattered,0.003
outpouring revelations,0.003
ousted roger,0.003
network's roger,0.003
nancy erika,0.003
mocked rally,0.003
misconduct tarana,0.003
misconduct roger,0.003
misconduct ailes,0.003
milano twitter,0.003
les moonves,0.003
lauer apologize,0.003
journalist halperin,0.003
jordan r-ohio,0.003
hiring fox,0.003
high-profile misconduct,0.003
hearings harassment,0.003
headlines suing,0.003
harassment workplace,0.003
harassment scandal,0.003
harassment roger,0.003
harassment hashtag,0.003
harassment anita,0.003
harassed assaulted,0.003
geraldo apologized,0.003
george bush,0.003
gabriel sherman,0.003
fox sued,0.003
fox sabotaging,0.003
fox o'reilly,0.003
fox lawsuit,0.003
fox channel,0.003
founder roger,0.003
exit departure,0.003
erika smith,0.003
dozens harassment,0.003
departure fox,0.003
cosby's retrial,0.003
cosby fox,0.003
comedian cosby,0.003
charlize theron,0.003
channel o'reilly,0.003
carlson's lawsuit,0.003
carlson ailes,0.003
brett kavanaugh,0.003
arbitration harassment,0.003
apologized tweets,0.003
anita activist,0.003
ailes sexually,0.003
ailes scandal,0.003
ailes reportedly,0.003
ailes gretchen,0.003
