label,perc
andrea constand,0.05
sexually assaulting,0.027000000000000003
comedian cosby,0.026000000000000002
assault retrial,0.025
cosby assault,0.023
temple university,0.022000000000000002
indecent assault,0.022000000000000002
cosby's accusers,0.022000000000000002
cosby drugged,0.022000000000000002
cosby convicted,0.022000000000000002
aggravated indecent,0.022000000000000002
sexually assaulted,0.018000000000000002
montgomery courthouse,0.018000000000000002
steven o'neill,0.017
norristown pa,0.017
janice dickinson,0.017
violent predator,0.016
judge steven,0.016
harvey weinstein,0.016
drugging sexually,0.016
counts aggravated,0.016
cosby accusers,0.016
sexually violent,0.015
cosby's assault,0.015
cosby sexually,0.015
norristown pennsylvania,0.013999999999999999
cosby drugging,0.013999999999999999
constand cosby,0.013999999999999999
testified cosby,0.013000000000000001
courthouse norristown,0.013000000000000001
cosby counts,0.013000000000000001
roman polanski,0.011000000000000001
gloria allred,0.011000000000000001
drugged raped,0.011000000000000001
cosby retrial,0.011000000000000001
cosby constand,0.011000000000000001
constand temple,0.011000000000000001
camille cosby,0.011000000000000001
roger ailes,0.01
kevin steele,0.01
hannibal buress,0.01
drugged assaulted,0.01
assaulting andrea,0.01
assault andrea,0.01
allegations cosby,0.01
women's basketball,0.009000000000000001
montgomery district,0.009000000000000001
drugged sexually,0.009000000000000001
drugged molested,0.009000000000000001
counts assault,0.009000000000000001
cosby sentenced,0.009000000000000001
cosby misconduct,0.009000000000000001
alleged assault,0.009000000000000001
accusers testify,0.009000000000000001
jury cosby,0.008
district kevin,0.008
dickinson cosby,0.008
cosby roman,0.008
cosby cosby,0.008
cosby arrives,0.008
cosby accuser,0.008
convicted counts,0.008
tv cosby,0.006999999999999999
raped tahoe,0.006999999999999999
los angeles,0.006999999999999999
honorary awarded,0.006999999999999999
drugging molesting,0.006999999999999999
donald trump,0.006999999999999999
cosby's retrial,0.006999999999999999
cosby's attorneys,0.006999999999999999
cosby sentencing,0.006999999999999999
cosby pills,0.006999999999999999
assaulted cosby,0.006999999999999999
andrew wyatt,0.006999999999999999
accuser andrea,0.006999999999999999
weinstein cosby,0.006
prosecutors cosby,0.006
las vegas,0.006
jurors cosby,0.006
disgraced comedian,0.006
cosby allegations,0.006
convicted assault,0.006
constand philadelphia,0.006
cliff huxtable,0.006
awarded cosby,0.006
assault montgomery,0.006
assault cosby,0.006
ailes o'reilly,0.006
victoria valentino,0.005
university women's,0.005
topless protester,0.005
tom mesereau,0.005
retrial norristown,0.005
retrial montgomery,0.005
reno nevada,0.005
pa cosby,0.005
o'neill cosby,0.005
jury deliberations,0.005
jury cosby's,0.005
judge cosby's,0.005
judge cosby,0.005
heidi thomas,0.005
drugging assaulting,0.005
criminal cosby,0.005
cosby's jury,0.005
cosby's accuser,0.005
cosby verdict,0.005
cosby pill,0.005
cosby jury,0.005
cosby assaulted,0.005
constand's cosby,0.005
constand testified,0.005
comedian hannibal,0.005
aspiring actress,0.005
andrea constand's,0.005
allred cosby,0.005
alleges cosby,0.005
accusers testified,0.005
weinstein o'reilly,0.004
verdict cosby,0.004
testify cosby's,0.004
testify cosby,0.004
supreme nominee,0.004
retrial assault,0.004
prosecutors cosby's,0.004
nominee brett,0.004
misconduct allegations,0.004
lisa bonet,0.004
lawsuit cosby,0.004
kathleen bliss,0.004
episodes cosby,0.004
encounters cosby,0.004
district attorney's,0.004
cosby's constand,0.004
cosby's alleged,0.004
cosby women's,0.004
cosby temple,0.004
cosby statute,0.004
cosby sexual-assault,0.004
cosby rapist,0.004
cosby raping,0.004
cosby judge,0.004
cosby crimes,0.004
cosby accusations,0.004
constand cosby's,0.004
chelan lasha,0.004
camille cosby's,0.004
basketball temple,0.004
basketball administrator,0.004
assault victims,0.004
assault allegations,0.004
allegations misconduct,0.004
actress cosby,0.004
accuse cosby,0.004
wyatt cosby's,0.003
wrongdoing consensual,0.003
women's cosby's,0.003
verdict cosby's,0.003
university philadelphia,0.003
testified cosby's,0.003
steele cosby,0.003
statute constand's,0.003
sitcom cosby,0.003
sexual-assault retrial,0.003
sentencing offender,0.003
sentencing cosby,0.003
sentenced assault,0.003
revoked honorary,0.003
retrial jury,0.003
rescinding honorary,0.003
racist sexist,0.003
publicist andrew,0.003
philadelphia mansion,0.003
pennsylvania courtroom,0.003
orbit starstruck,0.003
offender fierce,0.003
o'neill presided,0.003
o'neill cosby's,0.003
montgomery pa,0.003
misconduct cosby,0.003
lise-lotte lublin,0.003
lili bernard,0.003
lawsuits cosby,0.003
korean soldiers,0.003
kevin spacey,0.003
jury verdict,0.003
jury deliberated,0.003
jury deadlocked,0.003
jury assault,0.003
janice baker-kinney,0.003
incapacitated assaulted,0.003
honorary cosby,0.003
harassment assault,0.003
drugging assault,0.003
dozens cosby,0.003
dickinson testified,0.003
deborah o'neill's,0.003
deadlocked jury,0.003
deadlocked cosby's,0.003
cross-examination cosby's,0.003
cosby's sentencing,0.003
cosby's publicist,0.003
cosby's philadelphia,0.003
cosby's orbit,0.003
cosby's honorary,0.003
cosby's downfall,0.003
cosby's dickinson,0.003
cosby's crime,0.003
cosby spokesman,0.003
cosby publicist,0.003
cosby portrayed,0.003
cosby polanski,0.003
cosby pleaded,0.003
cosby performs,0.003
cosby las,0.003
cosby harvey,0.003
cosby criminal,0.003
cosby comedian,0.003
cosby celebrity,0.003
cosby allegedly,0.003
cosby aggravated,0.003
cosby abuse,0.003
"cosby 25,000",0.003
convicted felon,0.003
convicted drugging,0.003
constand's lawsuit,0.003
constand's allegations,0.003
constand testify,0.003
constand consent,0.003
calling cosby,0.003
buress cosby,0.003
brian mcmonagle,0.003
brett kavanaugh,0.003
branded liar,0.003
assaulted philadelphia,0.003
alma mater,0.003
allegedly drugging,0.003
alleged victims,0.003
allegations drugging,0.003
administrator andrea,0.003
accusers testifying,0.003
accusers cosby,0.003
yale rescinding,0.002
wise witty,0.002
videos cosby,0.002
victims cosby,0.002
verdict mob,0.002
vegas hotel,0.002
vegas cosby,0.002
van ert,0.002
valentino react,0.002
valentino cosby,0.002
university pennsylvania,0.002
university athletics,0.002
undergo counseling,0.002
unanimous verdict,0.002
trump cosby,0.002
troiani client,0.002
trashing courtroom,0.002
tony williams,0.002
three-to assault,0.002
thomas mesereau,0.002
thomas aspiring,0.002
testifying sinister,0.002
testify retrial,0.002
testified drugged,0.002
supermodel tv,0.002
supermodel janice,0.002
superior judge,0.002
sued cosby,0.002
stephen colbert,0.002
statute expire,0.002
starstruck baker-kinney's,0.002
spokesman andrew,0.002
spacey dustin,0.002
soldiers navy,0.002
sisak ap,0.002
serial rapist,0.002
sentencing convicted,0.002
sentenced sexually,0.002
sentenced drugging,0.002
senate judiciary,0.002
sci phoenix,0.002
ripped cosby's,0.002
riddled innumerable,0.002
revoke cosby's,0.002
revered america's,0.002
reuters cosby's,0.002
retrial philadelphia,0.002
retrial drugged,0.002
retrial accuser,0.002
rescind honorary,0.002
reignited cosby,0.002
recusal deborah,0.002
react counts,0.002
raping 1960s,0.002
prosecutors judge,0.002
prosecutors counting,0.002
prosecutors accusers,0.002
prosecutor cosby's,0.002
prosecution jurors,0.002
prosecuted cosby,0.002
prosecute cosby,0.002
presided cosby's,0.002
predator cosby,0.002
portrayed kindly,0.002
polanski photo,0.002
polanski expelled,0.002
polanski boot,0.002
playboy mansion,0.002
pills relax,0.002
pills molested,0.002
photo cosby,0.002
photo comedian,0.002
persona america's,0.002
pennsylvania's sex-offender,0.002
pennsylvania criminal,0.002
pennsylvania courthouse,0.002
payday 3.4,0.002
o'reilly fox,0.002
o'reilly cosby,0.002
o'neill sentenced,0.002
o'neill prosecution,0.002
o'neill fined,0.002
nicolle rochelle,0.002
nbc getty,0.002
montgomery judge,0.002
molesting philadelphia,0.002
molested philadelphia,0.002
molested andrea,0.002
mistrial jury,0.002
mistrial cosby's,0.002
misconduct dozens,0.002
mid 1980s,0.002
michael sisak,0.002
memories cosby,0.002
media cosby,0.002
media accusers,0.002
mcmonagle cosby,0.002
matt lauer,0.002
mater temple,0.002
makela getty,0.002
lawsuits media,0.002
l-r caroline,0.002
kindly cliff,0.002
kick cosby,0.002
kelly johnson,0.002
jury convicted,0.002
jury constand,0.002
jurors assault,0.002
judge testify,0.002
judge o'neill,0.002
judge jury,0.002
judge brian,0.002
judge accusers,0.002
jokes comedian,0.002
jell-o pitchman,0.002
innumerable dishonest,0.002
inappropriate cosby,0.002
immune defamation,0.002
"hâ 0,0",0.002
huxtables cosby,0.002
huxtable tv,0.002
huxtable cosby,0.002
husband's verdict,0.002
heldman lili,0.002
he-said she-said,0.002
grappling encounters,0.002
gianna constand,0.002
getty cosby's,0.002
getty cosby,0.002
fined cosby,0.002
fierce branded,0.002
expels cosby,0.002
expelled academy,0.002
exits montgomery,0.002
ensa cosby,0.002
ebonee benson,0.002
dustin hoffman,0.002
dozens accuse,0.002
downfall america's,0.002
dolores troiani,0.002
dishonest contradictions,0.002
dickinson supermodel,0.002
deposition constand's,0.002
denise huxtable,0.002
defamation lawsuits,0.002
deemed sexually,0.002
declined testify,0.002
cultivated affable,0.002
crimes steele,0.002
courtroom immune,0.002
courthouse jury,0.002
counts verdict,0.002
counting accusers,0.002
cosby's verdict,0.002
cosby's trashing,0.002
cosby's sex-assault,0.002
cosby's pills,0.002
cosby's persona,0.002
cosby's legacy,0.002
cosby's jurors,0.002
cosby's judge,0.002
cosby's detention,0.002
cosby's deadlocked,0.002
cosby's criminal,0.002
cosby's cosby,0.002
cosby's comedic,0.002
cosby's celebrity,0.002
cosby's bail,0.002
cosby's arguing,0.002
cosby walks,0.002
cosby victim,0.002
cosby upcoming,0.002
cosby undergo,0.002
cosby uncomfortable,0.002
cosby two-day,0.002
cosby tom,0.002
cosby three-to,0.002
cosby therapy,0.002
cosby testified,0.002
cosby sitcom,0.002
cosby sensed,0.002
cosby rescinded,0.002
cosby reportedly,0.002
cosby reno,0.002
cosby recusal,0.002
cosby raped,0.002
cosby quaaludes,0.002
cosby philadelphia,0.002
