label,perc
andrea constand,0.05
harvey weinstein,0.033
cosby convicted,0.024
sexually assaulted,0.022000000000000002
cosby assault,0.022000000000000002
violent predator,0.021
sexually violent,0.021
sexually assaulting,0.021
assault retrial,0.019
indecent assault,0.018000000000000002
cosby sexually,0.016
aggravated indecent,0.016
cosby's accusers,0.015
cosby drugging,0.015
temple university,0.013999999999999999
norristown pa,0.013999999999999999
montgomery courthouse,0.013999999999999999
cosby's assault,0.013999999999999999
norristown pennsylvania,0.013000000000000001
drugging sexually,0.013000000000000001
cosby drugged,0.013000000000000001
constand cosby,0.013000000000000001
counts aggravated,0.012
accusers testify,0.012
drugging molesting,0.011000000000000001
drugged sexually,0.011000000000000001
cosby verdict,0.011000000000000001
testified cosby,0.01
judge steven,0.01
harassment assault,0.01
drugged assaulted,0.01
courthouse norristown,0.01
cosby's retrial,0.01
cosby jury,0.01
cosby constand,0.01
cosby accusers,0.01
convicted drugging,0.01
comedian cosby,0.01
steven o'neill,0.009000000000000001
kevin steele,0.009000000000000001
cosby sentenced,0.009000000000000001
cliff huxtable,0.009000000000000001
weinstein cosby,0.008
roger ailes,0.008
o'neill cosby,0.008
judge cosby,0.008
district kevin,0.008
cosby pills,0.008
cosby counts,0.008
los angeles,0.006999999999999999
jury cosby,0.006999999999999999
constand philadelphia,0.006999999999999999
assault montgomery,0.006999999999999999
assault andrea,0.006999999999999999
assault allegations,0.006999999999999999
allegations cosby,0.006999999999999999
university andrea,0.006
undergo counseling,0.006
testify cosby,0.006
sued cosby,0.006
montgomery district,0.006
janice dickinson,0.006
drugging raping,0.006
dozens cosby,0.006
cosby's sentencing,0.006
cosby's deposition,0.006
cosby sentencing,0.006
cosby allegations,0.006
cosby accuser,0.006
cosby abuse,0.006
cosby 3.4,0.006
convicted counts,0.006
convicted cosby,0.006
assault harassment,0.006
andrew wyatt,0.006
academy sciences,0.006
women's basketball,0.005
prosecutors accusers,0.005
kristen dudley,0.005
jury cosby's,0.005
hannibal buress,0.005
gloria allred,0.005
criminal cosby,0.005
cosby's verdict,0.005
cosby's mistrial,0.005
cosby spokesman,0.005
cosby cosby,0.005
