label,perc
roy moore,0.027999999999999997
weinstein allegations,0.023
franken d-minn,0.02
misconduct allegations,0.015
misconduct weinstein,0.013000000000000001
allegations misconduct,0.013000000000000001
harassment assault,0.011000000000000001
donald trump,0.011000000000000001
kevin spacey,0.01
harvey weinstein,0.01
matt lauer,0.009000000000000001
kirsten gillibrand,0.009000000000000001
harassment allegations,0.009000000000000001
franken resign,0.009000000000000001
allegations harassment,0.009000000000000001
leeann tweeden,0.008
doug jones,0.008
assault allegations,0.008
senate democrats,0.006999999999999999
john conyers,0.006999999999999999
alabama senate,0.006999999999999999
woody allen,0.006
sexually harassed,0.006
senate roy,0.006
republican roy,0.006
franken's resignation,0.006
brett kavanaugh,0.006
accusations misconduct,0.006
rehearse kiss,0.005
photo franken,0.005
harassment weinstein,0.005
franken groped,0.005
democratic senators,0.005
democrat doug,0.005
alleged misconduct,0.005
alleged incidents,0.005
allegations surfaced,0.005
allegations cosby,0.005
allegations assault,0.005
supreme nominee,0.004
sharyn alfonsi,0.004
nominee brett,0.004
moore alabama,0.004
mitch mcconnell,0.004
minnesota franken,0.004
lindsay menz,0.004
franken resignation,0.004
franken minnesota,0.004
democratic franken,0.004
cosby drugged,0.004
clinton franken,0.004
christine blasey,0.004
trump tweeted,0.003
trump resign,0.003
trump allegations,0.003
trent franks,0.003
tarana burke,0.003
steve bannon,0.003
spacey louis,0.003
shattered allegation,0.003
sexually assaulting,0.003
sexually assaulted,0.003
senate franken,0.003
senate election,0.003
senate alabama,0.003
roy moore's,0.003
ronan farrow,0.003
resignation democrats,0.003
resign harassment,0.003
republican senate,0.003
presidential campaign,0.003
o'reilly god,0.003
nancy pelosi,0.003
moore republican,0.003
minnesota democrat,0.003
menz cnn,0.003
los angeles,0.003
linda vester,0.003
leader nancy,0.003
lauer kevin,0.003
kavanaugh allegations,0.003
franken resigned,0.003
franken harassment,0.003
franken allegations,0.003
false allegations,0.003
eric schneiderman,0.003
denies allegations,0.003
democrats franken,0.003
d-minn resign,0.003
cnn franken,0.003
charlie kevin,0.003
blasey ford,0.003
anchor leeann,0.003
amazon studios,0.003
allegations trump,0.003
allegations inappropriate,0.003
alex horton,0.003
alabama election,0.003
workplace harassment,0.002
women's basketball,0.002
victims misconduct,0.002
victims assault,0.002
vester inappropriate,0.002
uso franken,0.002
unwanted touching,0.002
unwanted advances,0.002
unrelated office's,0.002
tweeden uso,0.002
tweeden reluctantly,0.002
tweeden photo,0.002
tweeden franken,0.002
trump's accusers,0.002
trump roy,0.002
trump republican,0.002
trump misconduct,0.002
trump kissed,0.002
trump collusion,0.002
trump accusations,0.002
torrent unsubstantiated,0.002
toppling matt,0.002
terry richardson,0.002
super pac,0.002
spotlight misconduct,0.002
spacey newsman,0.002
sentenced drugging,0.002
senate republican,0.002
senate judiciary,0.002
senate intelligence,0.002
schwahn harassment,0.002
satirical photo,0.002
ruth bader,0.002
ruins cosby,0.002
resigned senate,0.002
resigned democratic,0.002
resigned allegations,0.002
resign senate,0.002
resign allegations,0.002
republicans roy,0.002
republicans judiciary,0.002
republican party's,0.002
reluctantly rehearse,0.002
recruit emmitt,0.002
recollections anonymous,0.002
posed photo,0.002
politicized scandals,0.002
pills penetrated,0.002
photo minnesota,0.002
philadelphia inquirer,0.002
penetrated immobilized,0.002
ousting franken,0.002
newsman charlie,0.002
nevada independent,0.002
nbc anchor,0.002
moore senate,0.002
moore roy,0.002
moore rally,0.002
monica lewinsky,0.002
misconduct trump,0.002
misconduct senate,0.002
mike pence,0.002
midterm elections,0.002
megyn kelly,0.002
media trump,0.002
mashed aggressively,0.002
manning barish,0.002
mandatory arbitration,0.002
lawrence breakers,0.002
lawmakers aisle,0.002
late-night hyperbole-laced,0.002
las vegas,0.002
kiss franken,0.002
kayla moore,0.002
kavanaugh allegation,0.002
judge satirical,0.002
jones trump,0.002
jones republican,0.002
jeffrey tambor,0.002
independent allegations,0.002
inappropriate brokaw,0.002
hyperbole-laced calling,0.002
hillary clinton,0.002
hashtag rallying,0.002
harvey weinstein's,0.002
harassment misconduct,0.002
harassment groping,0.002
harassed assaulted,0.002
groping allegations,0.002
groped photo,0.002
gop alabama,0.002
good-guy ruins,0.002
god allegations,0.002
gillibrand ny,0.002
gillibrand d-n,0.002
getty woody,0.002
garrison keillor,0.002
franken's alleged,0.002
franken uso,0.002
franken skit,0.002
franken senate,0.002
franken resigning,0.002
franken recollections,0.002
franken mashed,0.002
franken john,0.002
franken groping,0.002
franken conyers,0.002
franken charlie,0.002
franken buttocks,0.002
fox o'reilly,0.002
fox contributor,0.002
forcibly kissed,0.002
false imprisonment,0.002
emmitt williams,0.002
duke lacrosse,0.002
drugging sexually,0.002
drugged molested,0.002
denial allegations,0.002
democrats seize,0.002
democrats republicans,0.002
democrat senate,0.002
democrat franken,0.002
defending franken,0.002
defended franken,0.002
dating 1960s,0.002
d-minn resigned,0.002
d-mich franken,0.002
cynics politicized,0.002
criminal barrage,0.002
credible allegations,0.002
cosby sentenced,0.002
cosby pills,0.002
cosby dating,0.002
corey feldman's,0.002
conyers franken,0.002
conyers d-mich,0.002
convicted felon,0.002
constand temple,0.002
conservative media,0.002
college campuses,0.002
colleague franken,0.002
clinton resigned,0.002
charlie franken,0.002
chamber trump,0.002
carter oosterhouse,0.002
campaign allegations,0.002
calling franken,0.002
calling allegations,0.002
buttocks posed,0.002
brokaw late-night,0.002
blake farenthold,0.002
blackmail violence,0.002
battery false,0.002
basketball administrator,0.002
barrage allegations,0.002
bader ginsburg,0.002
assaulting celebrity,0.002
assault misconduct,0.002
assault college,0.002
assault allegation,0.002
arnie sachs,0.002
arianna huffington,0.002
anonymous nbc,0.002
anonymous bystander,0.002
andy rubin,0.002
andrea ramsey,0.002
anchor linda,0.002
alleged victims,0.002
alleged assault,0.002
alleged abusers,0.002
allegations wynn,0.002
allegations unrelated,0.002
allegations tv,0.002
allegations torrent,0.002
allegations toppling,0.002
allegations sexually,0.002
allegations moore,0.002
allegations minnesota,0.002
allegations lawrence,0.002
allegations kavanaugh,0.002
allegations impropriety,0.002
allegations groping,0.002
allegations conyers,0.002
allegations anonymous,0.002
allegations abuse,0.002
alabama roy,0.002
alabama democrat,0.002
accusations trump,0.002
accusations franken,0.002
abuse allegations,0.002
zeal judge,0.001
yuma lawmaker,0.001
ysidro twohey's,0.001
youth sports,0.001
youth sentencing,0.001
yorker weinstein's,0.001
yorker tracked,0.001
yorker schneiderman,0.001
yorker mogul,0.001
yorker hashtag,0.001
yorker harvey,0.001
yorker allegations,0.001
york's kirsten,0.001
york's democratic,0.001
yglesias clinton's,0.001
years-long waged,0.001
yearning aging,0.001
yearbook jokes,0.001
year-over-year mastercard's,0.001
year's election,0.001
yeah blew,0.001
ye hee,0.001
yas's allegations,0.001
wynn's gaming,0.001
wynn troubling,0.001
wynn republican,0.001
wynn denies,0.001
wrongdoings senate,0.001
wrongdoing high-profile,0.001
wrongdoing fox,0.001
writer roxane,0.001
writer psychotherapist,0.001
writer bari,0.001
wrestling bystanders,0.001
wrestlers uncomfortable,0.001
wrestlers tenure,0.001
wrestlers nbc,0.001
wrestlers criticisms,0.001
wrestler capitol,0.001
worrying firefighters,0.001
workplace survivors,0.001
workplace stivers,0.001
workplace misconduct,0.001
workplace cultures,0.001
workplace comfortably,0.001
workforce veterinarians,0.001
women's widened,0.001
women's scandals,0.001
women's outspoken,0.001
women's caucus,0.001
women's allegations,0.001
woman's gloria,0.001
woman's detailing,0.001
woman's breasts,0.001
woman's assertion,0.001
woman's allegations,0.001
woman's allegation,0.001
woken stern,0.001
wnyc vox,0.001
witnessed trappings,0.001
withdrew moore,0.001
withdraw franken,0.001
witch-hunt weird,0.001
witch echoing,0.001
wireimage brenda,0.001
winslet allen's,0.001
winner venice,0.001
wimmin womyn,0.001
wilson taiwan,0.001
wilson spotted,0.001
willingness lightning,0.001
willingness lawmakers,0.001
williams vice-president,0.001
williams felony,0.001
williams battery,0.001
wilkenfeld lauer,0.001
wife's presidential,0.001
wider halls,0.001
widened gulf,0.001
whitewater two-bit,0.001
whites polarized,0.001
white-tailed deer,0.001
western boies,0.001
well-sourced yorker,0.001
well-known actors,0.001
well-deserved years-long,0.001
well-being facebook,0.001
welcoming trump's,0.001
welcomed vogue,0.001
welcomed senate,0.001
welcomed misconduct,0.001
weiss argues,0.001
weird saget,0.001
weird boyfriend,0.001
weinstein's trump,0.001
weinstein's harassment,0.001
weinstein's downfall,0.001
weinstein's alleged,0.001
weinstein's actress,0.001
weinstein western,0.001
weinstein weinstein,0.001
weinstein washington,0.001
weinstein self-exile,0.001
weinstein resignation,0.001
weinstein raped,0.001
weinstein predator,0.001
weinstein harassment,0.001
weinstein emotional,0.001
weinstein disturbing,0.001
weinstein disgraced,0.001
