label,perc
supreme nominee brett,0.064
nominee brett kavanaugh,0.063
christine blasey ford,0.045
judge brett kavanaugh,0.038
brett kavanaugh supreme,0.019
kavanaugh sexually assaulted,0.013000000000000001
brett kavanaugh misconduct,0.01
brett kavanaugh assault,0.009000000000000001
trump's supreme nominee,0.008
donald trump's supreme,0.008
susan collins r-maine,0.006999999999999999
supreme brett kavanaugh,0.006999999999999999
brett kavanaugh confirmation,0.006999999999999999
leader mitch mcconnell,0.006
kavanaugh christine blasey,0.006
judiciary chuck grassley,0.006
blasey ford kavanaugh,0.006
supreme nominee judge,0.005
senate judiciary chuck,0.005
nominee judge brett,0.005
nomination brett kavanaugh,0.005
kavanaugh sexually assaulting,0.005
christine blasey ford's,0.005
brett kavanaugh's confirmation,0.005
brett kavanaugh sexually,0.005
senate leader mitch,0.004
professor christine blasey,0.004
kavanaugh's nomination supreme,0.004
kavanaugh's nomination senate,0.004
kavanaugh appeals judge,0.004
kavanaugh anthony kennedy,0.004
jeff flake r-ariz,0.004
ford senate judiciary,0.004
confirmation brett kavanaugh,0.004
brett kavanaugh's nomination,0.004
brett kavanaugh senate,0.004
blasey ford senate,0.004
assault supreme nominee,0.004
allegations supreme nominee,0.004
accusing supreme nominee,0.004
trump supreme nominee,0.003
trump brett kavanaugh,0.003
testify senate judiciary,0.003
supreme nomination brett,0.003
supreme anthony kennedy,0.003
sexually assaulted teenagers,0.003
retiring anthony kennedy,0.003
republicans confirm kavanaugh,0.003
nominee brett kavanaugh's,0.003
lisa murkowski r-alaska,0.003
kavanaugh's supreme nomination,0.003
kavanaugh's confirmation senate,0.003
kavanaugh's confirmation hearings,0.003
kavanaugh trump's supreme,0.003
kavanaugh roe wade,0.003
kavanaugh pinned groped,0.003
kavanaugh martha maccallum,0.003
julie swetnick accuse,0.003
ford sexually assaulting,0.003
confirmation judge brett,0.003
confirm supreme nominee,0.003
confirm brett kavanaugh,0.003
california professor christine,0.003
brett kavanaugh nomination,0.003
blasey ford's allegations,0.003
blasey ford sexually,0.003
allegations misconduct kavanaugh,0.003
accuse supreme nominee,0.003
