label,perc
misconduct weinstein allegations,0.018000000000000002
senate roy moore,0.008
harassment weinstein allegations,0.008
matt lauer kevin,0.006
lauer kevin spacey,0.006
roy moore alabama,0.005
alabama senate roy,0.005
tom sizemore touching,0.004
weinstein allegations toppling,0.003
toppling matt lauer,0.003
spacey newsman charlie,0.003
newsman charlie franken,0.003
mogul harvey weinstein,0.003
kevin spacey sexually,0.003
kevin spacey newsman,0.003
harassment assault allegations,0.003
franken embarrassed ashamed,0.003
franken d-minn john,0.003
d-minn john conyers,0.003
credible allegations harassment,0.003
allegations toppling matt,0.003
weinstein matt lauer,0.002
weinstein allegations tom,0.002
weinstein allegations kevin,0.002
weinstein allegations america,0.002
washington tammy baldwin,0.002
vying trump slayer,0.002
tweeden comedian franken,0.002
trent franks r-ariz,0.002
touching girl's genitals,0.002
touching actress 0:49,0.002
texas republican blake,0.002
tammy baldwin wisconsin,0.002
sportscaster leeann tweeden,0.002
spacey sexually harassed,0.002
spacey misconduct 1:12,0.002
skit sincerest apologies,0.002
sizemore touching girl's,0.002
sizemore touching actress,0.002
sincerest apologies leeann,0.002
sexually harassed rape,0.002
roy moore franken,0.002
republican trent franks,0.002
republican senate roy,0.002
republican blake farenthold,0.002
rehearsal skit sincerest,0.002
professors investigated alleged,0.002
producer harvey weinstein,0.002
portia de rossi,0.002
patty murray washington,0.002
over-the-counter allergy benadryl,0.002
o'reilly god allegations,0.002
murray washington tammy,0.002
missouri maggie hassan,0.002
misconduct harvey weinstein,0.002
misconduct 1:12 kevin,0.002
mccaskill missouri maggie,0.002
mazie hirono hawaii,0.002
manning barish schneiderman,0.002
maggie hassan hampshire,0.002
los angeles anchor,0.002
leeann tweeden comedian,0.002
kirsten gillibrand claire,0.002
kevin spacey misconduct,0.002
kevin spacey franken,0.002
kamala harris california,0.002
john conyers d-mich,0.002
investigated alleged misconduct,0.002
hirono hawaii kamala,0.002
hawaii kamala harris,0.002
hassan hampshire mazie,0.002
harvey weinstein matt,0.002
harvey weinstein allegations,0.002
harris california patty,0.002
harassed 1:19 america's,0.002
hampshire mazie hirono,0.002
groped posed photo,0.002
god allegations harassment,0.002
girl's genitals filming,0.002
gillibrand claire mccaskill,0.002
george bush groping,0.002
franken roy moore,0.002
franken resigned allegations,0.002
franken resign senate,0.002
franken minnesota democrat,0.002
franken john conyers,0.002
franken groped posed,0.002
forcibly kissing groping,0.002
embarrassed ashamed apologized,0.002
democrats franken resign,0.002
democrat doug jones,0.002
david blaine rape,0.002
dartmouth professors investigated,0.002
congress credible allegations,0.002
congress allegations misconduct,0.002
claire mccaskill missouri,0.002
challengers vying trump,0.002
california patty murray,0.002
ashamed apologized supporters,0.002
apologized supporters groped,0.002
anchor matt lauer,0.002
america's harassed poll,0.002
america harassed 1:19,0.002
allergy benadryl relax,0.002
allegedly staffer dated,0.002
allegations tom sizemore,0.002
allegations kevin spacey,0.002
allegations harassment assault,0.002
