label,perc
roy moore,0.29600000000000004
senate roy,0.057999999999999996
alabama senate,0.048
doug jones,0.03
moore alabama,0.028999999999999998
republican senate,0.025
donald trump,0.024
harvey weinstein,0.022000000000000002
moore republican,0.019
democrat doug,0.018000000000000002
senate alabama,0.016
republican roy,0.016
moore election,0.015
moore allegations,0.015
roy moore's,0.012
trump roy,0.011000000000000001
rob porter,0.011000000000000001
moore senate,0.011000000000000001
misconduct allegations,0.011000000000000001
trump moore,0.01
senate election,0.01
moore franken,0.01
harassment assault,0.01
steve bannon,0.009000000000000001
moore's accusers,0.009000000000000001
moore trump,0.009000000000000001
moore misconduct,0.009000000000000001
judge roy,0.009000000000000001
assault harassment,0.009000000000000001
allegations moore,0.009000000000000001
allegations misconduct,0.009000000000000001
alabama republican,0.009000000000000001
weinstein allegations,0.008
teenage 30s,0.008
tarana burke,0.008
moore campaign,0.008
republican nominee,0.006999999999999999
kevin spacey,0.006999999999999999
gop senate,0.006999999999999999
allegations roy,0.006999999999999999
sexually assaulted,0.006
leigh corfman,0.006
franken roy,0.006
child molester,0.006
alyssa milano,0.006
alabama moore,0.006
weinstein scandal,0.005
senate leader,0.005
republicans roy,0.005
moore pursued,0.005
moore assault,0.005
moore accusations,0.005
mitch mcconnell,0.005
misconduct weinstein,0.005
misconduct accusations,0.005
matt lauer,0.005
jones roy,0.005
john conyers,0.005
gop moore,0.005
assaulting teenage,0.005
alabama's senate,0.005
yorker pulitzer,0.004
washington roy,0.004
unwanted advances,0.004
senate democrat,0.004
sean hannity,0.004
roger ailes,0.004
republicans moore,0.004
pursuing teenagers,0.004
posting photos,0.004
paul ryan,0.004
opinion contributor,0.004
moore's defenders,0.004
moore sexually,0.004
moore rob,0.004
moore pursuing,0.004
moore inappropriate,0.004
moore gop,0.004
moore fox,0.004
moore donald,0.004
moore accuser,0.004
molester roy,0.004
misconduct workplace,0.004
misconduct teenagers,0.004
los angeles,0.004
judge moore,0.004
harvey weinstein's,0.004
harassment workplace,0.004
gop alabama,0.004
franken d-minn,0.004
endorsement moore,0.004
elevate weinstein,0.004
donald trump's,0.004
democrats franken,0.004
credible allegations,0.004
corfman moore,0.004
allegations harassment,0.004
alabama supreme,0.004
alabama roy,0.004
alabama gop,0.004
advances teenage,0.004
accusations misconduct,0.004
woody allen,0.003
washington media,0.003
voter fraud,0.003
trump's accusers,0.003
trump twitter,0.003
trump republican,0.003
trump misconduct,0.003
trump alabama,0.003
trump accusations,0.003
teenagers 30s,0.003
sits oval,0.003
sexually harassed,0.003
sexually assaulting,0.003
senate nominee,0.003
senate franken,0.003
senate democrats,0.003
scandal reporting,0.003
republicans moore's,0.003
republican party's,0.003
republican alabama,0.003
reporting galvanized,0.003
repeatedly preyed,0.003
reckoning misconduct,0.003
reacts roy,0.003
pulitzer harvey,0.003
preyed campaigns,0.003
porter roy,0.003
polls moore,0.003
oval repeatedly,0.003
moore's senate,0.003
moore's alleged,0.003
moore roy,0.003
moore republicans,0.003
moore preying,0.003
moore opponent,0.003
moore judge,0.003
moore denies,0.003
moore democrats,0.003
moore dating,0.003
moore assaulting,0.003
moore allegedly,0.003
mogul harvey,0.003
midterm election,0.003
meghan markle,0.003
media moore,0.003
media hashtag,0.003
leeann tweeden,0.003
leader mitch,0.003
kirsten gillibrand,0.003
jones college,0.003
ivanka trump,0.003
irony bragged,0.003
gop reacts,0.003
exit polls,0.003
etowah alabama,0.003
da da,0.003
conservative media,0.003
comedian louis,0.003
campaigns senate,0.003
bragged assault,0.003
assault sits,0.003
allegations surfaced,0.003
allegations abuse,0.003
alabama misconduct,0.003
alabama election,0.003
accuser groped,0.003
yearbook signature,0.002
women's washington,0.002
withdrew moore,0.002
willingness criminal,0.002
wesson gibson,0.002
weinstein's downfall,0.002
weinstein 2:12,0.002
wed prince,0.002
washington moore,0.002
washington alabama,0.002
victims harassment,0.002
uso afghanistan,0.002
unwavering alabama,0.002
umbrella solidarity,0.002
trump's roy,0.002
trump summed,0.002
trump democrat,0.002
trent franks,0.002
tina johnson,0.002
thanksgiving moore,0.002
teenagers thirties,0.002
teen 30s,0.002
swiftly adapted,0.002
supreme nomination,0.002
summed willingness,0.002
stunning upset,0.002
stormy daniels,0.002
stephen bannon,0.002
stephanie mccrummen,0.002
spotlight trump,0.002
spokeswoman janet,0.002
spacey roy,0.002
slavery america,0.002
shattered allegation,0.002
sexist gleefully,0.002
senatorial roy,0.002
senate republicans,0.002
senate republican,0.002
senate moore,0.002
senate frontrunner,0.002
senate campaign,0.002
scott walker,0.002
russian election,0.002
runoff luther,0.002
roy cooper,0.002
robert mueller,0.002
richard shelby,0.002
republicans withdrew,0.002
republicans senate,0.002
republicans democrats,0.002
republican strategists,0.002
