label,perc
kevin spacey,0.23800000000000002
harvey weinstein,0.09699999999999999
los angeles,0.035
weinstein kevin,0.034
matt lauer,0.031
harassment assault,0.031
christopher plummer,0.028999999999999998
anthony rapp,0.027000000000000003
tarana burke,0.019
producer harvey,0.019
spacey louis,0.015
james toback,0.015
rapp spacey,0.012
donald trump,0.012
brett ratner,0.012
assault harassment,0.012
district attorney's,0.011000000000000001
assault allegations,0.011000000000000001
weinstein allegations,0.01
weinstein scandal,0.009000000000000001
spacey misconduct,0.009000000000000001
spacey assault,0.009000000000000001
spacey accusations,0.009000000000000001
roy moore,0.009000000000000001
weinstein spacey,0.008
netflix cards,0.008
mogul harvey,0.008
misconduct allegations,0.008
lauer kevin,0.008
allegations spacey,0.008
allegations misconduct,0.008
allegations kevin,0.008
woody allen,0.006999999999999999
spacey rapp,0.006999999999999999
spacey apologized,0.006999999999999999
spacey allegations,0.006999999999999999
michelle williams,0.006999999999999999
harassment abuse,0.006999999999999999
comedian louis,0.006999999999999999
assault accusation,0.006999999999999999
angeles district,0.006999999999999999
trek discovery,0.006
toback kevin,0.006
spacey franken,0.006
sexually harassed,0.006
ridley scott,0.006
rapp's allegations,0.006
mario batali,0.006
london's vic,0.006
inappropriate drunken,0.006
asia argento,0.006
alyssa milano,0.006
allegations harassment,0.006
survivors assault,0.005
steven seagal,0.005
spacey matt,0.005
spacey christopher,0.005
spacey cards,0.005
robin wright,0.005
oscar-winning kevin,0.005
netflix's cards,0.005
media campaign,0.005
louis ck,0.005
discovery anthony,0.005
charlie matt,0.005
alleged misconduct,0.005
allegations assault,0.005
activist tarana,0.005
yorker pulitzer,0.004
weinstein james,0.004
trump kevin,0.004
spacey spacey,0.004
spacey responds,0.004
spacey netflix,0.004
spacey harassment,0.004
spacey brett,0.004
sincerest apology,0.004
russell simmons,0.004
ridley scott's,0.004
reviewing assault,0.004
reuters los,0.004
rapp buzzfeed,0.004
plummer kevin,0.004
paul getty,0.004
online campaign,0.004
misconduct weinstein,0.004
misconduct kevin,0.004
misconduct accusations,0.004
lauer charlie,0.004
kevin spacey's,0.004
inappropriate spacey,0.004
harassment weinstein,0.004
dylan farrow,0.004
dustin hoffman,0.004
danny masterson,0.004
cards kevin,0.004
aziz ansari,0.004
attorney's reviewing,0.004
ashley judd,0.004
apology inappropriate,0.004
angeles reuters,0.004
angeles prosecutors,0.004
amazon studios,0.004
alleged abuse,0.004
actors kevin,0.004
accusations misconduct,0.004
accusations harassment,0.004
wright talks,0.003
williams reshoots,0.003
weinstein sparked,0.003
weinstein matt,0.003
weinstein downfall,0.003
weinstein accuser,0.003
washington dc,0.003
walks harassment,0.003
wahlberg earned,0.003
victims harassment,0.003
unwanted advances,0.003
survivors los,0.003
studios roy,0.003
stomping disgraced,0.003
spacey's cards,0.003
spacey sixth,0.003
spacey sexually,0.003
spacey ridley,0.003
spacey o'reilly,0.003
spacey groped,0.003
spacey anthony,0.003
spacey allegedly,0.003
spacey advances,0.003
senate roy,0.003
seduce rapp,0.003
ryan seacrest,0.003
responds harrassment,0.003
reshot christopher,0.003
replacing kevin,0.003
rapp seduce,0.003
rapp kevin,0.003
rapp alleged,0.003
precipitated allegations,0.003
plummer christmas,0.003
photograph kevin,0.003
photo kevin,0.003
owe sincerest,0.003
monica lewinsky,0.003
misconduct workplace,0.003
misconduct harvey,0.003
les moonves,0.003
kobe bryant,0.003
kevin getty,0.003
john conyers,0.003
jeremy piven,0.003
james franco,0.003
individualist feminists,0.003
heavyweights harvey,0.003
harrassment allegations,0.003
harassment survivors,0.003
harassment allegations,0.003
harassed assaulted,0.003
gloria allred,0.003
globes stomping,0.003
fox o'reilly,0.003
elevate weinstein,0.003
downfall precipitated,0.003
disgraced mogul,0.003
charlie kevin,0.003
celebrities kevin,0.003
cards erased,0.003
campaign walks,0.003
anti feminists,0.003
ansari misconduct,0.003
anchor matt,0.003
allen's dylan,0.003
allegations weinstein,0.003
allegations online,0.003
allegations james,0.003
allegations harvey,0.003
actors misconduct,0.003
accusations inappropriate,0.003
accusation oscar-winning,0.003
academy sciences,0.003
abuse allegations,0.003
75th globes,0.003
year's oscars,0.002
woody allen's,0.002
williams reshot,0.002
william morris,0.002
weinstein violent,0.002
weinstein misconduct,0.002
weinstein cosby,0.002
weinstein celebrities,0.002
wahlberg donating,0.002
viral media,0.002
viral alyssa,0.002
violent noxious,0.002
victims unwanted,0.002
victims assault,0.002
vic spacey,0.002
vic kevin,0.002
unfair legitimacy,0.002
uber co-founder,0.002
twitter violence,0.002
twitter spacey,0.002
tweeted marching,0.002
tv anchor,0.002
travis kalanick,0.002
transfixed assembling,0.002
toys parliament,0.002
tony awards,0.002
toback amazon,0.002
titans harvey,0.002
time's abuse,0.002
terry crews,0.002
talks kevin,0.002
sylvester stallone,0.002
survivors reclaiming,0.002
super-predator harvey,0.002
steve wynn,0.002
statutory rape,0.002
statute expired,0.002
spotlight harassment,0.002
sparked media,0.002
spacey's reshot,0.002
spacey's orientation,0.002
spacey's christopher,0.002
spacey's alleged,0.002
spacey woody,0.002
spacey vic,0.002
spacey unspecified,0.002
spacey trump,0.002
spacey trek,0.002
spacey tony,0.002
spacey steven,0.002
spacey spokesman,0.002
spacey scandal,0.002
spacey roy,0.002
spacey robin,0.002
spacey predator,0.002
spacey paul,0.002
spacey palatable,0.002
spacey oscars,0.002
spacey oscar,0.002
spacey los,0.002
spacey james,0.002
spacey goodbye,0.002
spacey goldman,0.002
