label,perc
fox roger ailes,0.057
roger ailes o'reilly,0.045
roger ailes harassment,0.033
roger ailes fox,0.031
ceo roger ailes,0.03
fox ceo roger,0.021
o'reilly roger ailes,0.015
weinstein roger ailes,0.011000000000000001
gretchen carlson fox,0.01
fox anchor gretchen,0.01
cosby roger ailes,0.01
carlson sued fox,0.009000000000000001
anchor gretchen carlson,0.009000000000000001
harvey weinstein roger,0.008
gretchen carlson harassment,0.008
lawsuit roger ailes,0.006999999999999999
fox gretchen carlson,0.006999999999999999
fox anchor o'reilly,0.006999999999999999
sued roger ailes,0.006
sued fox roger,0.006
sued fox ceo,0.006
roger ailes harvey,0.006
roger ailes allegations,0.006
gretchen carlson sued,0.006
allegations harvey weinstein,0.006
ailes o'reilly fox,0.006
ailes harvey weinstein,0.006
producer harvey weinstein,0.005
o'reilly donald trump,0.005
mogul harvey weinstein,0.005
carlson roger ailes,0.005
carlson fox anchor,0.005
ailes o'reilly donald,0.005
senate roy moore,0.004
roy moore fox,0.004
roger ailes cosby,0.004
harvey weinstein scandal,0.004
harassment lawsuit fox,0.004
harassment harvey weinstein,0.004
harassment assault media,0.004
gretchen carlson roger,0.004
allegations roger ailes,0.004
allegations fox roger,0.004
ailes o'reilly cosby,0.004
ailes fox fox,0.004
ailes fox anchor,0.004
weinstein o'reilly roger,0.003
weinstein misconduct tarana,0.003
tweets matt lauer,0.003
trump mocked rally,0.003
thomas hearings harassment,0.003
suing fox roger,0.003
sexually harassed assaulted,0.003
roger ailes resigned,0.003
professor clarence thomas,0.003
people's shattered allegation,0.003
ousted roger ailes,0.003
network's roger ailes,0.003
nancy erika smith,0.003
moore fox roger,0.003
mocked rally montana,0.003
misconduct tarana burke,0.003
misconduct roger ailes,0.003
matt lauer apologize,0.003
lawsuit fox ceo,0.003
jim jordan r-ohio,0.003
headlines suing fox,0.003
harvey weinstein misconduct,0.003
harvey weinstein cosby,0.003
harvey weinstein abuse,0.003
harassment roger ailes,0.003
harassment lawsuit roger,0.003
harassment fox roger,0.003
harassment allegations fox,0.003
gretchen carlson lawsuit,0.003
geraldo apologized tweets,0.003
fox sabotaging advances,0.003
founder roger ailes,0.003
exit departure fox,0.003
departure fox roger,0.003
cosby fox roger,0.003
clarence thomas hearings,0.003
apologized tweets matt,0.003
anita activist professor,0.003
ailes sexually harassed,0.003
ailes harassment ailes,0.003
ailes gretchen carlson,0.003
ailes fox sabotaging,0.003
ailes fox ceo,0.003
ailes allegations misconduct,0.003
activist professor clarence,0.003
accusing roger ailes,0.003
abusers roger ailes,0.003
wieseltier roger ailes,0.002
weinstein substantiated predators,0.002
weinstein james toback,0.002
weinstein cosby roger,0.002
washington brett kavanaugh,0.002
victims ungrateful complaining,0.002
unleashed outpouring revelations,0.002
united donald trump,0.002
twitter explosive assault,0.002
trump's mockery jim,0.002
trump victims ungrateful,0.002
trump instinct leap,0.002
trump fox roger,0.002
thomas cosby roger,0.002
tarana burke assault,0.002
strategist steve bannon,0.002
sexually harassed fox,0.002
serial abusers roger,0.002
scourge enabler predator,0.002
roger ailes's harassment,0.002
roger ailes network's,0.002
roger ailes mogul,0.002
roger ailes kristol,0.002
roger ailes harassing,0.002
roger ailes donald,0.002
roger ailes deceased,0.002
roger ailes ceo,0.002
roger ailes carlson,0.002
roger ailes alleging,0.002
roger ailes alleged,0.002
roger ailes accusers,0.002
roger ailes abused,0.002
revelations media echoing,0.002
repulsive roger ailes,0.002
republican senate roy,0.002
renewed harassment harvey,0.002
reilly's exit departure,0.002
reckoning harassment assault,0.002
r-ohio scourge enabler,0.002
quote people's shattered,0.002
producer's alleged predations,0.002
predatory ceo roger,0.002
predator president's clearer,0.002
predations unleashed outpouring,0.002
porter trump instinct,0.002
outpouring revelations media,0.002
ouster ailes credited,0.002
o'reilly resigned allegations,0.002
o'reilly lewandowski porter,0.002
o'reilly harvey weinstein,0.002
o'reilly ceo roger,0.002
news's roger ailes,0.002
most-watched cable channel,0.002
mockery jim jordan,0.002
missouri celia hashtags,0.002
misconduct allegations channel,0.002
misconduct ailes o'reilly,0.002
metoo advocate asia,0.002
media echoing volleys,0.002
media alyssa milano,0.002
mandatory arbitration harassment,0.002
