label,perc
fox roger ailes,0.08900000000000001
roger ailes fox,0.055999999999999994
roger ailes o'reilly,0.055
ceo roger ailes,0.053
roger ailes harassment,0.045
fox ceo roger,0.035
anchor gretchen carlson,0.025
o'reilly roger ailes,0.019
fox gretchen carlson,0.019
fox anchor gretchen,0.019
gretchen carlson fox,0.018000000000000002
founder roger ailes,0.018000000000000002
fox founder roger,0.013000000000000001
gretchen carlson sued,0.012
weinstein roger ailes,0.011000000000000001
gretchen carlson harassment,0.011000000000000001
carlson fox anchor,0.011000000000000001
harvey weinstein roger,0.01
harassment lawsuit fox,0.01
carlson roger ailes,0.01
carlson harassment lawsuit,0.01
roger ailes resigned,0.009000000000000001
harassment roger ailes,0.009000000000000001
gretchen carlson roger,0.009000000000000001
cosby roger ailes,0.009000000000000001
roger ailes ousted,0.008
roger ailes allegations,0.008
network's roger ailes,0.008
allegations roger ailes,0.008
ailes o'reilly fox,0.008
trump roger ailes,0.006999999999999999
sexually harassed fox,0.006999999999999999
senate roy moore,0.006999999999999999
roger ailes network's,0.006999999999999999
longtime roger ailes,0.006999999999999999
lawsuit roger ailes,0.006999999999999999
gretchen carlson lawsuit,0.006999999999999999
ailes fox ceo,0.006999999999999999
ailes fox anchor,0.006999999999999999
sued roger ailes,0.006
harassment allegations fox,0.006
ailes harvey weinstein,0.006
then-chairman roger ailes,0.005
roger ailes harvey,0.005
roger ailes founder,0.005
roger ailes departure,0.005
ousted roger ailes,0.005
news's roger ailes,0.005
murdoch roger ailes,0.005
lawsuits enabled alleged,0.005
kelly sexually harassed,0.005
harassment lawsuit ailes,0.005
fox news's roger,0.005
founding roger ailes,0.005
enabled alleged harassment,0.005
bannon roger ailes,0.005
allegations sexually harassed,0.005
ailes sexually harassed,0.005
ailes founder fox,0.005
theron megyn kelly,0.004
then-fox roger ailes,0.004
sued ailes harassment,0.004
shutting harassment disgrace,0.004
shaming shutting harassment,0.004
roy moore alabama,0.004
roger ailes trump,0.004
roger ailes roy,0.004
roger ailes conservative,0.004
ousted fox roger,0.004
nbc megyn kelly,0.004
nancy erika smith,0.004
lawsuit fox roger,0.004
harassment network's roger,0.004
harassment lawsuit roger,0.004
harassment disgrace fox,0.004
harassed fox ceo,0.004
fox fox roger,0.004
fox anchor o'reilly,0.004
disgrace fox decade-long,0.004
co-founder roger ailes,0.004
charlize theron megyn,0.004
carlson sued fox,0.004
carlson fox sued,0.004
