term,left_bin,left_perc,right_bin,right_perc
New York Times,10.0,0.164679876845,7.0,0.103473879608
Senate,9.0,0.142496250099,8.0,0.12081675948
Supreme Court,8.0,0.124101997316,7.0,0.113709891276
Congress,7.0,0.10894450146,5.0,0.0771678599841
White House,6.0,0.0978921607326,6.0,0.085600636436
Washington Post,6.0,0.08383989894999999,4.0,0.0508618403606
CNN,5.0,0.07073498065839999,5.0,0.06974277380010001
GOP,5.0,0.0697086918765,4.0,0.05515778308140001
Ford,4.0,0.0633141233125,4.0,0.0633253778839
Facebook,4.0,0.060787874003300005,3.0,0.047626624237599995
House,4.0,0.05810373411230001,3.0,0.044497480774300005
FBI,4.0,0.056524828294000004,4.0,0.0654468310793
NBC,4.0,0.056287992421300004,4.0,0.0617873243172
Associated Press,3.0,0.048867135075400005,5.0,0.0699549191196
Fox News,3.0,0.0487881897845,4.0,0.05245293025719999
Senate Judiciary Committee,3.0,0.047919791584400004,3.0,0.049058605144499993
CBS,3.0,0.0431041288387,3.0,0.047043224608899994
Lexington Herald,3.0,0.040262098365800005,0.0,0.0
Netflix,3.0,0.038920028420300005,2.0,0.024290639087799996
NPR,3.0,0.036709560274699994,1.0,0.00848581278176
Time,3.0,0.0347359280019,2.0,0.0229647308406
Trump,3.0,0.034578037420099995,2.0,0.0213206046142
AP,3.0,0.034578037420099995,7.0,0.10464067886499999
Times,2.0,0.0288150311834,1.0,0.016335189604899998
ABC,2.0,0.0267624536196,3.0,0.034844868735099996
Vanity Fair,2.0,0.0258151101287,1.0,0.0107663749669
Democratic Party,2.0,0.0257361648378,2.0,0.0231238398303
NBC News,2.0,0.025499328964999998,2.0,0.0231238398303
Vox,2.0,0.022657298492099995,1.0,0.0037125430920199997
Republican Party,2.0,0.022657298492099995,1.0,0.0112967382657
HBO,2.0,0.022578353201200003,1.0,0.013418191461200001
YouTube,2.0,0.0222625720376,1.0,0.0109254839565
MSNBC,2.0,0.021631009710300002,2.0,0.0232829488199
Judiciary Committee,2.0,0.0207626115102,2.0,0.01861575179
Google,2.0,0.0205257756375,1.0,0.013365155131299999
Los Angeles Times,2.0,0.019973158601099997,1.0,0.0112437019358
Reuters,2.0,0.0194994868556,3.0,0.033625033147700004
Republican,2.0,0.018315307491900003,1.0,0.0145849907186
Amazon,2.0,0.017841635746400002,1.0,0.012357464863400001
NFL,2.0,0.0171311281282,2.0,0.0173428798727
Yale,1.0,0.0146838241099,1.0,0.00928135773005
Trump administration,1.0,0.0145259335281,1.0,0.00859188544153
United Nations,1.0,0.014289097655299999,1.0,0.012410501193299998
solidarity,1.0,0.0138943712008,1.0,0.00525059665871
