term,left_bin,left_perc,right_bin,right_perc
Harvey Weinstein,10.0,0.23446751401299998,10.0,0.229912490056
Donald Trump,10.0,0.22578353201200002,7.0,0.155767700875
Brett Kavanaugh,5.0,0.10286571405999999,5.0,0.11201272871899999
Trump,4.0,0.0933922791505,5.0,0.0983823919385
Christine Blasey Ford,4.0,0.0790242362043,4.0,0.0713869000265
Hillary Clinton,3.0,0.0577879529486,4.0,0.0718111906656
Tarana Burke,3.0,0.055972211257600005,1.0,0.0185096791302
Bill Cosby,3.0,0.0529722902029,2.0,0.043065499867400006
Roy Moore,3.0,0.0514723296755,1.0,0.0221161495625
Al Franken,3.0,0.0500513144391,2.0,0.0424290639088
Anita Hill,2.0,0.041288387147699994,1.0,0.0202068416866
Bill Clinton,2.0,0.036946396147500005,4.0,0.0755237337576
Matt Lauer,2.0,0.036314833820199996,2.0,0.030601962344200002
Kevin Spacey,2.0,0.0348148732928,2.0,0.033253778838499996
Barack Obama,2.0,0.0341833109655,2.0,0.033094669848799996
Clarence Thomas,2.0,0.0341043656746,1.0,0.0216388225935
Louis C.K.,2.0,0.028420304728799996,1.0,0.011561919915100001
Ronan Farrow,2.0,0.027867687692400004,2.0,0.024714929726900002
Rose McGowan,2.0,0.0273940159469,2.0,0.0287987271281
Obama,2.0,0.027315070655999998,2.0,0.0286396181384
Mitch McConnell,2.0,0.0269992894924,1.0,0.0164412622647
Charlie Rose,2.0,0.0258940554196,1.0,0.0166534075842
Alyssa Milano,2.0,0.0257361648378,2.0,0.0237602757889
Andrea Constand,2.0,0.0243151496013,1.0,0.0230708035004
Fox,1.0,0.0221046814558,1.0,0.013471227790999999
Woody Allen,1.0,0.021631009710300002,1.0,0.0145849907186
Ashley Judd,1.0,0.021552064419400004,1.0,0.0162291169451
Aziz Ansari,1.0,0.020999447382999997,1.0,0.011614956244999999
Oprah Winfrey,1.0,0.020683666219299998,1.0,0.0205780959958
Kirsten Gillibrand,1.0,0.0205257756375,1.0,0.0194112967383
Susan Collins,1.0,0.0193415962738,1.0,0.0180323521612
Roger Ailes,1.0,0.019025815110099997,1.0,0.007000795544949999
Monica Lewinsky,1.0,0.017683745164599998,2.0,0.032086979581
Jeff Flake,1.0,0.0176047998737,1.0,0.0160700079554
Bernie Sanders,1.0,0.0174469092919,1.0,0.012675682842700002
Dianne Feinstein,1.0,0.0166574563827,2.0,0.028374436489
Robert Mueller,1.0,0.0160258940554,1.0,0.0118801378945
Chuck Grassley,1.0,0.015789058182700003,1.0,0.017926279501499998
George W. Bush,1.0,0.0157101128918,1.0,0.00885706709096
Larry Nassar,1.0,0.0155522223099,1.0,0.011349774595600002
Elizabeth Warren,1.0,0.0144469882372,1.0,0.0111906656059
Weinstein,1.0,0.013973316491700001,1.0,0.0125165738531
Lindsey Graham,1.0,0.0137364806189,1.0,0.00991779368868
Greta Gerwig,1.0,0.013657535327999999,1.0,0.007000795544949999
Mike Pence,1.0,0.013420699455299999,1.0,0.013206046141600002
Doug Jones,1.0,0.013420699455299999,1.0,0.00445505171042
Kellyanne Conway,1.0,0.013341754164400001,1.0,0.009069212410499999
Sarah Huckabee Sanders,1.0,0.013262808873499999,1.0,0.00705383187483
Les Moonves,1.0,0.0131838635825,1.0,0.0101829753381
John Conyers,1.0,0.0131049182916,1.0,0.011614956244999999
Nancy Pelosi,1.0,0.0130259730007,1.0,0.014850172368100002
Orrin Hatch,1.0,0.0130259730007,1.0,0.0045080880403100005
Jimmy Kimmel,1.0,0.0129470277098,1.0,0.0141607000796
Lisa Murkowski,1.0,0.0127101918371,1.0,0.0108724476266
Steve Bannon,1.0,0.0125523012552,1.0,0.004561124370189999
James Franco,1.0,0.0123154653825,1.0,0.0083267037921
Eric Schneiderman,1.0,0.0119207389279,1.0,0.0137364094405
Taylor Swift,1.0,0.011683903055200002,1.0,0.00769026783347
Roe,1.0,0.0115260124734,1.0,0.00827366746221
Frances McDormand,1.0,0.0115260124734,1.0,0.00726597719438
Russell Simmons,1.0,0.011289176600600002,1.0,0.0053036329886
Reese Witherspoon,1.0,0.011210231309700001,1.0,0.00800848581278
Dylan Farrow,1.0,0.011210231309700001,1.0,0.00822063113233
Deborah Ramirez,1.0,0.011210231309700001,1.0,0.010501193317400001
Anthony Bourdain,1.0,0.0111312860188,1.0,0.0138955184301
Stephen Colbert,1.0,0.0110523407279,1.0,0.00689472288518
Paul Ryan,1.0,0.010973395437,1.0,0.00540970564837
Chuck Schumer,1.0,0.010973395437,1.0,0.0143728453991
R. Kelly,1.0,0.010894450146,1.0,0.00212145319544
Wade,1.0,0.010657614273299998,1.0,0.00747812251392
Seth Meyers,1.0,0.010499723691499999,1.0,0.00721294086449
Rob Porter,1.0,0.010420778400600001,1.0,0.0041898700609899996
Melania Trump,1.0,0.010420778400600001,1.0,0.0135242641209
Meryl Streep,1.0,0.0103418331097,1.0,0.009705648369129998
Jesus,1.0,0.0101049972369,1.0,0.00880403076107
Kamala Harris,1.0,0.010026051946,1.0,0.009493503049589999
Ivanka Trump,1.0,0.00994710665509,1.0,0.007319013524260001
Asia Argento,1.0,0.00986816136417,1.0,0.0146380270485
Michelle Williams,1.0,0.00978921607326,1.0,0.00519756032883
Salma Hayek,1.0,0.00978921607326,1.0,0.00726597719438
Ava DuVernay,1.0,0.00971027078235,1.0,0.00281092548396
Joe Biden,1.0,0.00963132549143,1.0,0.0107663749669
Jeff Sessions,1.0,0.00963132549143,1.0,0.005674887297800001
Michael Cohen,1.0,0.00955238020052,1.0,0.005780959957569999
RAINN,1.0,0.009394489618690001,1.0,0.0041898700609899996
Gretchen Carlson,1.0,0.009157653745950001,1.0,0.0066295412357499995
Mario Batali,1.0,0.009157653745950001,1.0,0.00424290639088
James Toback,1.0,0.009157653745950001,1.0,0.005887032617340001
Gloria Allred,1.0,0.008999763164129999,1.0,0.00721294086449
Natalie Portman,1.0,0.008999763164129999,1.0,0.00758419517369
Laura Dern,1.0,0.00876292729139,1.0,0.004348979050649999
Cecil B. DeMille,1.0,0.00876292729139,1.0,0.00806152214267
Ryan Seacrest,1.0,0.008683982000469999,1.0,0.00609917793689
Jackie Speier,1.0,0.00860503670956,1.0,0.00413683373111
Mira Sorvino,1.0,0.00852609141865,1.0,0.00609917793689
Jane Fonda,1.0,0.00836820083682,1.0,0.00594006894723
George H.W. Bush,1.0,0.00821031025499,1.0,0.00525059665871
Ruth Bader Ginsburg,1.0,0.00821031025499,1.0,0.006576504905859999
Mark Judge,1.0,0.00813136496408,1.0,0.0108724476266
Jimmy Bennett,1.0,0.00813136496408,1.0,0.01394855476
Harper,1.0,0.00805241967317,1.0,0.00238663484487
Gary Oldman,1.0,0.00797347438225,1.0,0.0064173959162
Emma Stone,1.0,0.007894529091339999,1.0,0.00482630601962
Lupita Nyong,1.0,0.00773663850951,1.0,0.0033943251126999996
Jodi Kantor,1.0,0.0076576932186,1.0,0.0022805621851
Clinton,1.0,0.00757874792769,1.0,0.00827366746221
