a1_bin,a2_bin,count
0.0,1.0,969
0.0,2.0,12
0.0,3.0,1
0.0,5.0,4
1.0,0.0,985
1.0,1.0,11
1.0,2.0,1
1.0,10.0,1
2.0,0.0,1
2.0,1.0,1
