a1_bin,a2_bin,count
0.0,1.0,452
0.0,2.0,3
1.0,0.0,444
1.0,1.0,108
1.0,2.0,1
1.0,10.0,1
2.0,0.0,2
2.0,1.0,5
2.0,2.0,1
3.0,0.0,1
4.0,1.0,2
4.0,5.0,1
10.0,1.0,1
