a1_bin,a2_bin,count
0.0,1.0,123
0.0,2.0,1
1.0,0.0,122
1.0,1.0,120
1.0,2.0,3
1.0,3.0,2
1.0,5.0,1
1.0,7.0,1
1.0,9.0,1
2.0,1.0,3
2.0,3.0,2
2.0,8.0,1
2.0,10.0,1
3.0,1.0,1
3.0,3.0,1
4.0,3.0,1
4.0,4.0,1
9.0,2.0,1
