a1_bin,a2_bin,count
0.0,1.0,311
1.0,0.0,239
1.0,1.0,243
1.0,2.0,7
1.0,3.0,1
1.0,4.0,1
1.0,10.0,1
2.0,2.0,1
2.0,4.0,1
3.0,4.0,1
