a1_bin,a2_bin,count
0.0,1.0,22
1.0,0.0,14
1.0,1.0,24
1.0,2.0,5
1.0,3.0,2
1.0,4.0,1
2.0,0.0,1
2.0,1.0,1
2.0,3.0,1
2.0,4.0,2
2.0,5.0,1
2.0,6.0,1
2.0,7.0,1
4.0,8.0,1
5.0,7.0,1
6.0,2.0,1
6.0,7.0,1
10.0,8.0,1
10.0,9.0,1
