a1_bin,a2_bin,count
0.0,1.0,102
1.0,0.0,150
1.0,1.0,101
1.0,2.0,7
1.0,3.0,1
2.0,0.0,2
2.0,1.0,12
2.0,2.0,3
3.0,2.0,3
3.0,3.0,1
4.0,2.0,2
5.0,2.0,1
5.0,5.0,1
6.0,2.0,1
9.0,2.0,1
10.0,2.0,1
