a1_bin,a2_bin,count
0.0,1.0,809
0.0,2.0,2
1.0,0.0,809
1.0,1.0,180
1.0,2.0,6
1.0,9.0,1
2.0,0.0,2
3.0,2.0,1
10.0,1.0,1
