a1_bin,a2_bin,count
0.0,1.0,722
0.0,2.0,2
0.0,3.0,1
0.0,7.0,2
0.0,10.0,1
1.0,0.0,725
1.0,1.0,253
1.0,2.0,3
1.0,3.0,2
2.0,0.0,3
2.0,1.0,4
2.0,2.0,4
3.0,1.0,1
3.0,2.0,1
3.0,3.0,1
3.0,4.0,1
3.0,7.0,1
10.0,1.0,1
