a1_bin,a2_bin,count
0.0,1.0,7
1.0,0.0,23
1.0,1.0,28
1.0,2.0,2
2.0,1.0,3
3.0,1.0,1
4.0,2.0,2
4.0,4.0,1
6.0,9.0,1
6.0,10.0,1
7.0,6.0,1
10.0,9.0,1
