a1_bin,a2_bin,count
0.0,1.0,896
0.0,2.0,5
0.0,3.0,3
1.0,0.0,902
1.0,1.0,92
1.0,10.0,1
2.0,0.0,2
2.0,1.0,2
3.0,3.0,1
