a1_bin,a2_bin,count
0.0,1.0,3
1.0,0.0,12
1.0,1.0,35
2.0,1.0,4
2.0,2.0,3
3.0,2.0,1
4.0,4.0,1
5.0,5.0,1
5.0,7.0,1
8.0,10.0,1
9.0,10.0,1
