a1_bin,a2_bin,count
0.0,1.0,979
0.0,2.0,9
0.0,4.0,3
0.0,5.0,1
0.0,9.0,1
1.0,0.0,982
1.0,1.0,7
2.0,0.0,6
3.0,0.0,1
4.0,0.0,1
7.0,0.0,2
10.0,0.0,1
