a1_bin,a2_bin,count
0.0,1.0,964
0.0,2.0,26
0.0,3.0,6
0.0,4.0,1
0.0,5.0,2
1.0,0.0,964
1.0,1.0,1
2.0,0.0,19
3.0,0.0,8
4.0,0.0,3
5.0,0.0,2
6.0,0.0,1
8.0,0.0,1
10.0,0.0,1
