a1_bin,a2_bin,count
0.0,1.0,832
1.0,0.0,832
1.0,1.0,150
1.0,2.0,4
2.0,1.0,4
2.0,2.0,1
3.0,1.0,2
3.0,2.0,2
3.0,3.0,1
3.0,10.0,2
5.0,2.0,1
10.0,4.0,1
