a1_bin,a2_bin,count
0.0,1.0,2
1.0,0.0,28
1.0,1.0,32
2.0,1.0,1
2.0,2.0,1
2.0,3.0,1
2.0,5.0,1
3.0,1.0,2
4.0,4.0,1
10.0,7.0,2
