a1_bin,a2_bin,count
0.0,1.0,28
1.0,0.0,16
1.0,1.0,25
1.0,2.0,3
1.0,3.0,2
2.0,1.0,3
3.0,1.0,1
4.0,1.0,2
6.0,1.0,1
6.0,4.0,1
8.0,10.0,2
9.0,2.0,1
