a1_bin,a2_bin,count
0.0,1.0,703
0.0,2.0,2
0.0,7.0,1
0.0,10.0,1
1.0,0.0,705
1.0,1.0,274
1.0,2.0,5
1.0,3.0,2
1.0,7.0,1
2.0,0.0,1
2.0,1.0,3
2.0,2.0,3
2.0,3.0,1
3.0,0.0,1
3.0,3.0,1
3.0,7.0,1
6.0,1.0,1
7.0,4.0,1
