a1_bin,a2_bin,count
0.0,1.0,107
1.0,0.0,136
1.0,1.0,101
1.0,2.0,4
1.0,5.0,1
2.0,1.0,8
2.0,2.0,4
2.0,3.0,1
3.0,2.0,1
3.0,4.0,1
4.0,1.0,1
4.0,2.0,2
5.0,1.0,1
7.0,1.0,1
10.0,2.0,1
