a1_bin,a2_bin,count
0.0,1.0,391
1.0,0.0,389
1.0,1.0,161
1.0,2.0,9
1.0,3.0,4
1.0,9.0,1
1.0,10.0,1
2.0,4.0,1
3.0,1.0,1
4.0,1.0,1
10.0,1.0,1
