a1_bin,a2_bin,count
0.0,1.0,963
0.0,2.0,3
0.0,10.0,1
1.0,0.0,959
1.0,1.0,29
2.0,0.0,6
2.0,1.0,1
3.0,0.0,1
4.0,0.0,1
4.0,1.0,1
10.0,1.0,2
