a1_bin,a2_bin,count
0.0,1.0,888
0.0,2.0,44
0.0,3.0,13
0.0,4.0,4
0.0,5.0,5
1.0,0.0,945
1.0,1.0,29
1.0,2.0,1
1.0,3.0,2
1.0,5.0,1
1.0,10.0,1
2.0,0.0,9
2.0,1.0,5
2.0,2.0,2
3.0,1.0,1
3.0,2.0,1
4.0,1.0,1
8.0,2.0,1
9.0,7.0,1
