a1_bin,a2_bin,count
0.0,1.0,943
0.0,2.0,21
0.0,3.0,3
0.0,4.0,3
0.0,5.0,1
0.0,7.0,1
0.0,8.0,1
0.0,9.0,1
1.0,0.0,953
1.0,1.0,17
1.0,2.0,2
1.0,3.0,1
1.0,10.0,1
2.0,0.0,16
2.0,1.0,2
2.0,3.0,1
3.0,0.0,3
3.0,2.0,1
4.0,0.0,1
6.0,0.0,1
6.0,1.0,1
