a1_bin,a2_bin,count
0.0,1.0,784
0.0,2.0,1
0.0,5.0,1
1.0,0.0,781
1.0,1.0,205
1.0,2.0,3
2.0,0.0,3
2.0,1.0,2
3.0,0.0,2
3.0,1.0,1
3.0,2.0,1
5.0,1.0,1
10.0,1.0,1
