a1_bin,a2_bin,count
0.0,1.0,727
0.0,2.0,1
1.0,0.0,726
1.0,1.0,256
1.0,2.0,2
1.0,3.0,1
1.0,7.0,1
1.0,10.0,1
2.0,0.0,1
2.0,1.0,3
2.0,2.0,2
2.0,3.0,1
2.0,4.0,1
3.0,0.0,1
3.0,1.0,1
3.0,3.0,1
5.0,1.0,1
6.0,4.0,1
