a1_bin,a2_bin,count
0.0,1.0,8
1.0,0.0,7
1.0,1.0,39
2.0,1.0,2
2.0,2.0,1
3.0,2.0,1
4.0,3.0,1
4.0,5.0,1
6.0,7.0,1
7.0,7.0,1
8.0,7.0,1
8.0,8.0,1
10.0,10.0,1
