a1_bin,a2_bin,count
0.0,1.0,115
1.0,0.0,137
1.0,1.0,126
1.0,2.0,5
2.0,2.0,2
2.0,3.0,3
2.0,4.0,2
2.0,10.0,1
3.0,4.0,2
3.0,5.0,1
