a1_bin,a2_bin,count
0.0,1.0,495
0.0,2.0,2
0.0,4.0,1
1.0,0.0,413
1.0,1.0,106
1.0,2.0,3
1.0,3.0,2
1.0,7.0,1
1.0,8.0,1
2.0,0.0,6
2.0,1.0,6
3.0,1.0,1
4.0,2.0,1
9.0,1.0,1
10.0,1.0,1
