a1_bin,a2_bin,count
0.0,1.0,138
1.0,0.0,185
1.0,1.0,81
1.0,2.0,5
2.0,1.0,3
2.0,2.0,2
2.0,3.0,1
3.0,1.0,1
4.0,1.0,3
5.0,1.0,1
7.0,2.0,1
10.0,1.0,1
