a1_bin,a2_bin,count
0.0,1.0,126
1.0,0.0,111
1.0,1.0,135
1.0,2.0,8
1.0,3.0,2
2.0,1.0,1
2.0,3.0,2
2.0,4.0,1
2.0,5.0,1
3.0,1.0,1
3.0,4.0,1
3.0,5.0,1
4.0,5.0,1
5.0,2.0,1
7.0,8.0,1
8.0,1.0,1
8.0,2.0,1
10.0,3.0,1
