a1_bin,a2_bin,count
0.0,1.0,55
1.0,0.0,17
1.0,1.0,60
1.0,2.0,2
2.0,1.0,6
2.0,2.0,2
2.0,4.0,1
3.0,1.0,1
3.0,2.0,2
3.0,3.0,1
4.0,1.0,2
4.0,4.0,1
7.0,1.0,1
8.0,7.0,1
10.0,2.0,2
