a1_bin,a2_bin,count
0.0,1.0,146
0.0,2.0,1
1.0,0.0,86
1.0,1.0,104
1.0,2.0,12
1.0,3.0,3
1.0,4.0,2
1.0,6.0,1
2.0,1.0,5
2.0,3.0,1
2.0,4.0,2
2.0,6.0,1
2.0,7.0,1
2.0,10.0,1
3.0,1.0,1
3.0,2.0,1
3.0,5.0,1
4.0,1.0,1
6.0,5.0,1
