a1_bin,a2_bin,count
0.0,1.0,802
0.0,2.0,4
0.0,3.0,2
0.0,10.0,1
1.0,0.0,805
1.0,1.0,186
1.0,2.0,4
1.0,3.0,1
2.0,0.0,1
3.0,0.0,1
7.0,0.0,1
