a1_bin,a2_bin,count
0.0,1.0,278
0.0,2.0,1
1.0,0.0,273
1.0,1.0,263
1.0,2.0,7
1.0,3.0,1
1.0,5.0,1
1.0,10.0,1
2.0,1.0,6
2.0,2.0,1
2.0,3.0,1
2.0,4.0,1
3.0,1.0,2
4.0,5.0,1
8.0,1.0,1
10.0,1.0,1
