a1_bin,a2_bin,count
0.0,1.0,157
1.0,0.0,135
1.0,1.0,368
1.0,2.0,7
2.0,1.0,1
2.0,2.0,5
3.0,3.0,1
4.0,4.0,1
5.0,10.0,1
10.0,9.0,1
