a1_bin,a2_bin,count
0.0,1.0,960
0.0,2.0,3
0.0,3.0,3
1.0,0.0,954
1.0,1.0,32
1.0,3.0,1
2.0,0.0,9
3.0,0.0,1
4.0,1.0,1
10.0,0.0,2
