a1_bin,a2_bin,count
0.0,1.0,17
1.0,0.0,8
1.0,1.0,41
1.0,2.0,1
1.0,3.0,2
2.0,1.0,2
2.0,2.0,1
3.0,2.0,1
4.0,2.0,1
4.0,4.0,1
6.0,10.0,2
