a1_bin,a2_bin,count
0.0,1.0,523
0.0,2.0,1
0.0,3.0,1
1.0,0.0,427
1.0,1.0,93
1.0,2.0,4
1.0,5.0,1
1.0,8.0,1
2.0,0.0,5
2.0,1.0,7
3.0,1.0,1
4.0,2.0,1
9.0,1.0,1
10.0,1.0,1
