a1_bin,a2_bin,count
0.0,1.0,256
1.0,0.0,203
1.0,1.0,278
1.0,2.0,5
1.0,4.0,1
1.0,10.0,1
2.0,3.0,1
2.0,4.0,1
3.0,1.0,1
