a1_bin,a2_bin,count
0.0,1.0,287
1.0,0.0,254
1.0,1.0,217
1.0,2.0,12
1.0,3.0,3
1.0,4.0,1
1.0,10.0,1
2.0,2.0,1
2.0,4.0,1
3.0,6.0,1
