a1_bin,a2_bin,count
0.0,1.0,906
0.0,2.0,45
0.0,3.0,15
0.0,4.0,4
0.0,5.0,4
0.0,10.0,1
1.0,0.0,944
1.0,1.0,13
1.0,2.0,3
1.0,5.0,1
2.0,0.0,21
2.0,1.0,1
2.0,5.0,1
2.0,7.0,1
3.0,0.0,7
3.0,1.0,2
3.0,2.0,1
4.0,0.0,1
4.0,1.0,1
6.0,0.0,1
8.0,0.0,1
8.0,1.0,1
