a1_bin,a2_bin,count
0.0,1.0,12
1.0,0.0,30
1.0,1.0,32
1.0,2.0,2
1.0,3.0,1
1.0,5.0,1
1.0,7.0,1
2.0,1.0,3
2.0,10.0,1
3.0,1.0,2
3.0,7.0,1
9.0,8.0,1
10.0,7.0,1
