a1_bin,a2_bin,count
0.0,1.0,399
0.0,2.0,1
1.0,0.0,231
1.0,1.0,152
1.0,2.0,8
1.0,3.0,1
1.0,4.0,1
1.0,5.0,1
1.0,10.0,1
2.0,3.0,1
2.0,5.0,1
