a1_bin,a2_bin,count
0.0,1.0,4
0.0,2.0,1
1.0,0.0,88
1.0,1.0,35
1.0,2.0,2
1.0,4.0,1
1.0,7.0,1
2.0,0.0,3
2.0,1.0,1
2.0,5.0,1
2.0,10.0,2
3.0,1.0,1
4.0,1.0,1
6.0,2.0,1
