a1_bin,a2_bin,count
0.0,1.0,887
0.0,2.0,89
0.0,3.0,8
0.0,4.0,7
0.0,6.0,1
1.0,0.0,927
1.0,1.0,3
1.0,4.0,1
1.0,9.0,1
2.0,0.0,46
2.0,1.0,2
2.0,5.0,1
3.0,0.0,10
4.0,0.0,5
5.0,0.0,1
6.0,0.0,1
8.0,0.0,1
10.0,0.0,1
