a1_bin,a2_bin,count
0.0,1.0,926
0.0,2.0,7
0.0,5.0,1
1.0,0.0,931
1.0,1.0,54
1.0,2.0,6
1.0,3.0,1
1.0,5.0,3
2.0,0.0,3
2.0,10.0,1
4.0,1.0,1
